freq	leg_stat	sex	unit	geo	2022 	2023 
A	CRIM	CRT_PEN	NR	Italy	1118090.0	944012.0
A	CRIM	CRT_PEN	NR	Lithuania	3110.0	3009.0
A	CRIM	CRT_PEN	NR	Latvia	4308.0	4542.0
A	CRIM	CRT_PEN	NR	Malta	16499.0	19860.0
A	CRIM	CRT_PEN	NR	Netherlands	60750.0	59282.0
A	CRIM	CRT_PEN	NR	Poland	383288.0	375593.0
A	CRIM	CRT_PEN	NR	Portugal	45325.0	47660.0
A	CRIM	CRT_PEN	NR	Romania	111047.0	118121.0
A	CRIM	CRT_PEN	NR	Sweden	46430.0	46368.0
A	CRIM	CRT_PEN	NR	Slovenia	29740.0	30885.0
A	CRIM	CRT_PEN	NR	Slovakia	23645.0	23904.0
A	CRIM	CRT_PEN	P_HTHAB	Austria	254.87	237.3
A	CRIM	CRT_PEN	P_HTHAB	Belgium		308.17
A	CRIM	CRT_PEN	P_HTHAB	Bulgaria	307.17	307.8
A	CRIM	CRT_PEN	P_HTHAB	Cyprus	6453.48	5721.31
A	CRIM	CRT_PEN	P_HTHAB	Czechia	96.52	90.91
A	CRIM	CRT_PEN	P_HTHAB	Denmark	549.15	690.28
A	CRIM	CRT_PEN	P_HTHAB	Estonia	127.12	100.45
A	CRIM	CRT_PEN	P_HTHAB	Greece	1083.26	1671.63
A	CRIM	CRT_PEN	P_HTHAB	Spain	885.35	1007.55
A	CRIM	CRT_PEN	P_HTHAB	Finland	524.36	567.49
A	CRIM	CRT_PEN	P_HTHAB	Croatia	2925.92	3108.97
A	CRIM	CRT_PEN	P_HTHAB	Hungary	463.65	480.72
A	CRIM	CRT_PEN	P_HTHAB	Italy	1894.1	1600.1
A	CRIM	CRT_PEN	P_HTHAB	Lithuania	110.83	105.31
A	CRIM	CRT_PEN	P_HTHAB	Latvia	229.67	241.21
A	CRIM	CRT_PEN	P_HTHAB	Malta	3166.97	3663.86
A	CRIM	CRT_PEN	P_HTHAB	Netherlands	345.35	332.83
A	CRIM	CRT_PEN	P_HTHAB	Poland	1017.91	1021.92
A	CRIM	CRT_PEN	P_HTHAB	Portugal	437.84	453.19
A	CRIM	CRT_PEN	P_HTHAB	Romania	583.15	619.91
A	CRIM	CRT_PEN	P_HTHAB	Sweden	444.21	440.7
A	CRIM	CRT_PEN	P_HTHAB	Slovenia	1411.36	1458.92
A	CRIM	CRT_PEN	P_HTHAB	Slovakia	435.07	440.32
A	CRIM	CRT_RESL	NR	Austria	69435.0	73402.0
A	CRIM	CRT_RESL	NR	Belgium	214735.0	193588.0
A	CRIM	CRT_RESL	NR	Bulgaria	126366.0	132382.0
A	CRIM	CRT_RESL	NR	Cyprus	66194.0	75962.0
A	CRIM	CRT_RESL	NR	Czechia	66020.0	68250.0
A	CRIM	CRT_RESL	NR	Denmark	152630.0	155976.0
A	CRIM	CRT_RESL	NR	Estonia	17270.0	16484.0
A	CRIM	CRT_RESL	NR	Greece	185752.0	138028.0
A	CRIM	CRT_RESL	NR	Spain	755978.0	742983.0
A	CRIM	CRT_RESL	NR	Finland	64657.0	66434.0
A	CRIM	CRT_RESL	NR	France	928818.0	942408.0
A	CRIM	CRT_RESL	NR	Croatia	174710.0	156254.0
A	CRIM	CRT_RESL	NR	Hungary	373018.0	370639.0
A	CRIM	CRT_RESL	NR	Ireland	291164.0	320586.0
A	CRIM	CRT_RESL	NR	Italy	1150967.0	1224476.0
A	CRIM	CRT_RESL	NR	Lithuania	15545.0	15359.0
A	CRIM	CRT_RESL	NR	Luxembourg	14015.0	14455.0
A	CRIM	CRT_RESL	NR	Latvia	9200.0	9186.0
A	CRIM	CRT_RESL	NR	Malta	11430.0	10164.0
A	CRIM	CRT_RESL	NR	Netherlands	250241.0	257769.0
A	CRIM	CRT_RESL	NR	Poland	2044536.0	2016887.0
A	CRIM	CRT_RESL	NR	Portugal	78261.0	75661.0
A	CRIM	CRT_RESL	NR	Romania	357069.0	366736.0
A	CRIM	CRT_RESL	NR	Sweden	122925.0	126312.0
A	CRIM	CRT_RESL	NR	Slovenia	74258.0	72593.0
A	CRIM	CRT_RESL	NR	Slovakia	64745.0	65353.0
A	CRIM	CRT_RESL	P_HTHAB	Austria	773.31	806.19
A	CRIM	CRT_RESL	P_HTHAB	Belgium	1848.36	1648.57
A	CRIM	CRT_RESL	P_HTHAB	Bulgaria	1847.74	2053.16
A	CRIM	CRT_RESL	P_HTHAB	Cyprus	7316.64	8003.72
A	CRIM	CRT_RESL	P_HTHAB	Czechia	627.76	630.34
A	CRIM	CRT_RESL	P_HTHAB	Denmark	2598.66	2629.11
A	CRIM	CRT_RESL	P_HTHAB	Estonia	1296.75	1206.84
A	CRIM	CRT_RESL	P_HTHAB	Greece	1775.87	1325.41
A	CRIM	CRT_RESL	P_HTHAB	Spain	1593.78	1545.13
A	CRIM	CRT_RESL	P_HTHAB	Finland	1165.36	1194.0
A	CRIM	CRT_RESL	P_HTHAB	France	1368.49	1380.27
A	CRIM	CRT_RESL	P_HTHAB	Croatia	4523.46	4057.6
A	CRIM	CRT_RESL	P_HTHAB	Hungary	3849.91	3860.93
A	CRIM	CRT_RESL	P_HTHAB	Ireland	5754.22	6081.62
A	CRIM	CRT_RESL	P_HTHAB	Italy	1949.8	2075.48
A	CRIM	CRT_RESL	P_HTHAB	Lithuania	553.99	537.54
A	CRIM	CRT_RESL	P_HTHAB	Luxembourg	2171.53	2187.47
A	CRIM	CRT_RESL	P_HTHAB	Latvia	490.47	487.84
A	CRIM	CRT_RESL	P_HTHAB	Malta	2193.98	1875.1
A	CRIM	CRT_RESL	P_HTHAB	Netherlands	1422.58	1447.22
A	CRIM	CRT_RESL	P_HTHAB	Poland	5429.76	5487.57
A	CRIM	CRT_RESL	P_HTHAB	Portugal	756.0	719.44
A	CRIM	CRT_RESL	P_HTHAB	Romania	1875.12	1924.66
A	CRIM	CRT_RESL	P_HTHAB	Sweden	1176.05	1200.51
A	CRIM	CRT_RESL	P_HTHAB	Slovenia	3524.05	3429.1
A	CRIM	CRT_RESL	P_HTHAB	Slovakia	1191.32	1203.82
A	NCRIM	CRT_BGHT	NR	Austria	3170632.0	3227078.0
A	NCRIM	CRT_BGHT	NR	Belgium	975493.0	1115424.0
A	NCRIM	CRT_BGHT	NR	Bulgaria	322794.0	328867.0
A	NCRIM	CRT_BGHT	NR	Cyprus	28202.0	27878.0
A	NCRIM	CRT_BGHT	NR	Czechia	931749.0	956587.0
A	NCRIM	CRT_BGHT	NR	Denmark	2884662.0	2388978.0
A	NCRIM	CRT_BGHT	NR	Estonia	319774.0	328254.0
A	NCRIM	CRT_BGHT	NR	Greece	214619.0	219416.0
A	NCRIM	CRT_BGHT	NR	Spain	2834976.0	3088809.0
A	NCRIM	CRT_BGHT	NR	Finland	458372.0	517344.0
A	NCRIM	CRT_BGHT	NR	France	2434599.0	2642957.0
A	NCRIM	CRT_BGHT	NR	Croatia	1013811.0	994028.0
A	NCRIM	CRT_BGHT	NR	Hungary	654184.0	676322.0
A	NCRIM	CRT_BGHT	NR	Ireland	183615.0	199589.0
A	NCRIM	CRT_BGHT	NR	Italy	3074970.0	2996457.0
A	NCRIM	CRT_BGHT	NR	Lithuania	184724.0	183124.0
A	NCRIM	CRT_BGHT	NR	Luxembourg	11983.0	12330.0
A	NCRIM	CRT_BGHT	NR	Latvia	369949.0	354094.0
A	NCRIM	CRT_BGHT	NR	Malta	13656.0	14202.0
A	NCRIM	CRT_BGHT	NR	Netherlands	1088809.0	1091103.0
A	NCRIM	CRT_BGHT	NR	Poland	10117066.0	10215282.0
A	NCRIM	CRT_BGHT	NR	Romania	1446296.0	1614973.0
A	NCRIM	CRT_BGHT	NR	Sweden	240063.0	253507.0
A	NCRIM	CRT_BGHT	NR	Slovenia	579770.0	576612.0
A	NCRIM	CRT_BGHT	NR	Slovakia	782082.0	653664.0
A	NCRIM	CRT_BGHT	P_HTHAB	Austria	35311.92	35443.81
A	NCRIM	CRT_BGHT	P_HTHAB	Belgium	8396.67	9498.79
A	NCRIM	CRT_BGHT	P_HTHAB	Bulgaria	4719.94	5100.52
A	NCRIM	CRT_BGHT	P_HTHAB	Cyprus	3117.26	2937.36
A	NCRIM	CRT_BGHT	P_HTHAB	Czechia	8859.7	8834.77
A	NCRIM	CRT_BGHT	P_HTHAB	Denmark	49113.84	40268.28
A	NCRIM	CRT_BGHT	P_HTHAB	Estonia	24010.73	24032.35
A	NCRIM	CRT_BGHT	P_HTHAB	Greece	2051.85	2106.94
A	NCRIM	CRT_BGHT	P_HTHAB	Spain	5976.81	6423.6
A	NCRIM	CRT_BGHT	P_HTHAB	Finland	8261.57	9298.11
A	NCRIM	CRT_BGHT	P_HTHAB	France	3587.05	3870.92
A	NCRIM	CRT_BGHT	P_HTHAB	Croatia	26248.86	25812.92
A	NCRIM	CRT_BGHT	P_HTHAB	Hungary	6751.81	7045.21
A	NCRIM	CRT_BGHT	P_HTHAB	Ireland	3628.75	3786.27
A	NCRIM	CRT_BGHT	P_HTHAB	Italy	5209.15	5078.98
A	NCRIM	CRT_BGHT	P_HTHAB	Lithuania	6583.18	6409.03
A	NCRIM	CRT_BGHT	P_HTHAB	Luxembourg	1856.69	1865.89
A	NCRIM	CRT_BGHT	P_HTHAB	Latvia	19722.65	18804.7
A	NCRIM	CRT_BGHT	P_HTHAB	Malta	2621.26	2620.05
A	NCRIM	CRT_BGHT	P_HTHAB	Netherlands	6189.7	6125.91
A	NCRIM	CRT_BGHT	P_HTHAB	Poland	26868.33	27793.86
A	NCRIM	CRT_BGHT	P_HTHAB	Romania	7595.11	8475.53
A	NCRIM	CRT_BGHT	P_HTHAB	Sweden	2296.74	2409.41
A	NCRIM	CRT_BGHT	P_HTHAB	Slovenia	27514.02	27237.58
A	NCRIM	CRT_BGHT	P_HTHAB	Slovakia	14390.5	12040.69
A	NCRIM	CRT_PEN	NR	Austria	3159103.0	3248665.0
A	NCRIM	CRT_PEN	NR	Belgium	990588.0	1098529.0
A	NCRIM	CRT_PEN	NR	Bulgaria	323177.0	332640.0
A	NCRIM	CRT_PEN	NR	Cyprus	28598.0	32918.0
A	NCRIM	CRT_PEN	NR	Czechia	950250.0	976167.0
A	NCRIM	CRT_PEN	NR	Denmark	2879334.0	2378373.0
A	NCRIM	CRT_PEN	NR	Estonia	318878.0	328698.0
A	NCRIM	CRT_PEN	NR	Greece	215909.0	215413.0
A	NCRIM	CRT_PEN	NR	Spain	2711212.0	2698418.0
A	NCRIM	CRT_PEN	NR	Finland	451783.0	492200.0
A	NCRIM	CRT_PEN	NR	France	2355029.0	2446309.0
A	NCRIM	CRT_PEN	NR	Croatia	1058054.0	960559.0
A	NCRIM	CRT_PEN	NR	Hungary	655585.0	674203.0
A	NCRIM	CRT_PEN	NR	Ireland	153977.0	161406.0
A	NCRIM	CRT_PEN	NR	Italy	3244585.0	3183421.0
A	NCRIM	CRT_PEN	NR	Lithuania	183381.0	183956.0
A	NCRIM	CRT_PEN	NR	Luxembourg	11738.0	11790.0
A	NCRIM	CRT_PEN	NR	Latvia	367478.0	356682.0
A	NCRIM	CRT_PEN	NR	Malta	11855.0	12670.0
A	NCRIM	CRT_PEN	NR	Netherlands	1072219.0	1089945.0
A	NCRIM	CRT_PEN	NR	Poland	10422527.0	10416679.0
A	NCRIM	CRT_PEN	NR	Romania	1391020.0	1396954.0
A	NCRIM	CRT_PEN	NR	Sweden	246209.0	259606.0
A	NCRIM	CRT_PEN	NR	Slovenia	584840.0	575866.0
A	NCRIM	CRT_PEN	NR	Slovakia	787758.0	686853.0
A	NCRIM	CRT_PEN	P_HTHAB	Austria	35183.52	35680.9
A	NCRIM	CRT_PEN	P_HTHAB	Belgium	8526.6	9354.92
A	NCRIM	CRT_PEN	P_HTHAB	Bulgaria	4725.54	5159.04
A	NCRIM	CRT_PEN	P_HTHAB	Cyprus	3161.03	3468.4
A	NCRIM	CRT_PEN	P_HTHAB	Czechia	9035.62	9015.6
A	NCRIM	CRT_PEN	P_HTHAB	Denmark	49023.12	40089.53
A	NCRIM	CRT_PEN	P_HTHAB	Estonia	23943.46	24064.85
A	NCRIM	CRT_PEN	P_HTHAB	Greece	2064.18	2068.5
A	NCRIM	CRT_PEN	P_HTHAB	Spain	5715.89	5611.72
A	NCRIM	CRT_PEN	P_HTHAB	Finland	8142.81	8846.2
A	NCRIM	CRT_PEN	P_HTHAB	France	3469.81	3582.91
A	NCRIM	CRT_PEN	P_HTHAB	Croatia	27394.37	24943.79
A	NCRIM	CRT_PEN	P_HTHAB	Hungary	6766.27	7023.14
A	NCRIM	CRT_PEN	P_HTHAB	Ireland	3043.02	3061.92
A	NCRIM	CRT_PEN	P_HTHAB	Italy	5496.49	5395.88
A	NCRIM	CRT_PEN	P_HTHAB	Lithuania	6535.32	6438.15
A	NCRIM	CRT_PEN	P_HTHAB	Luxembourg	1818.73	1784.18
A	NCRIM	CRT_PEN	P_HTHAB	Latvia	19590.92	18942.14
A	NCRIM	CRT_PEN	P_HTHAB	Malta	2275.56	2337.42
A	NCRIM	CRT_PEN	P_HTHAB	Netherlands	6095.38	6119.4
A	NCRIM	CRT_PEN	P_HTHAB	Poland	27679.55	28341.82
A	NCRIM	CRT_PEN	P_HTHAB	Romania	7304.84	7331.34
A	NCRIM	CRT_PEN	P_HTHAB	Sweden	2355.54	2467.37
A	NCRIM	CRT_PEN	P_HTHAB	Slovenia	27754.63	27202.34
A	NCRIM	CRT_PEN	P_HTHAB	Slovakia	14494.94	12652.04
A	NCRIM	CRT_RESL	NR	Austria	3159103.0	3248665.0
A	NCRIM	CRT_RESL	NR	Belgium	990588.0	1098529.0
A	NCRIM	CRT_RESL	NR	Bulgaria	323177.0	332640.0
A	NCRIM	CRT_RESL	NR	Cyprus	28598.0	32918.0
A	NCRIM	CRT_RESL	NR	Czechia	950250.0	976167.0
A	NCRIM	CRT_RESL	NR	Denmark	2879334.0	2378373.0
A	NCRIM	CRT_RESL	NR	Estonia	318878.0	328698.0
A	NCRIM	CRT_RESL	NR	Greece	215909.0	215413.0
A	NCRIM	CRT_RESL	NR	Spain	2711212.0	2698418.0
A	NCRIM	CRT_RESL	NR	Finland	451783.0	492200.0
A	NCRIM	CRT_RESL	NR	France	2355029.0	2446309.0
A	NCRIM	CRT_RESL	NR	Croatia	1058054.0	960559.0
A	NCRIM	CRT_RESL	NR	Hungary	655585.0	674203.0
A	NCRIM	CRT_RESL	NR	Ireland	153977.0	161406.0
A	NCRIM	CRT_RESL	NR	Italy	3244585.0	3183421.0
A	NCRIM	CRT_RESL	NR	Lithuania	183381.0	183956.0
A	NCRIM	CRT_RESL	NR	Luxembourg	11738.0	11790.0
A	NCRIM	CRT_RESL	NR	Latvia	367478.0	356682.0
A	NCRIM	CRT_RESL	NR	Malta	11855.0	12670.0
A	NCRIM	CRT_RESL	NR	Netherlands	1072219.0	1089945.0
A	NCRIM	CRT_RESL	NR	Poland	10422527.0	10416679.0
A	NCRIM	CRT_RESL	NR	Romania	1391020.0	1396954.0
A	NCRIM	CRT_RESL	NR	Sweden	246209.0	259606.0
A	NCRIM	CRT_RESL	NR	Slovenia	584840.0	575866.0
A	NCRIM	CRT_RESL	NR	Slovakia	787758.0	686853.0
A	NCRIM	CRT_RESL	P_HTHAB	Austria	35183.52	35680.9
A	NCRIM	CRT_RESL	P_HTHAB	Belgium	8526.6	9354.92
A	NCRIM	CRT_RESL	P_HTHAB	Bulgaria	4725.54	5159.04
A	NCRIM	CRT_RESL	P_HTHAB	Cyprus	3161.03	3468.4
A	NCRIM	CRT_RESL	P_HTHAB	Czechia	9035.62	9015.6
A	NCRIM	CRT_RESL	P_HTHAB	Denmark	49023.12	40089.53
A	NCRIM	CRT_RESL	P_HTHAB	Estonia	23943.46	24064.85
A	NCRIM	CRT_RESL	P_HTHAB	Greece	2064.18	2068.5
A	NCRIM	CRT_RESL	P_HTHAB	Spain	5715.89	5611.72
A	NCRIM	CRT_RESL	P_HTHAB	Finland	8142.81	8846.2
A	NCRIM	CRT_RESL	P_HTHAB	France	3469.81	3582.91
A	NCRIM	CRT_RESL	P_HTHAB	Croatia	27394.37	24943.79
A	NCRIM	CRT_RESL	P_HTHAB	Hungary	6766.27	7023.14
A	NCRIM	CRT_RESL	P_HTHAB	Ireland	3043.02	3061.92
A	NCRIM	CRT_RESL	P_HTHAB	Italy	5496.49	5395.88
A	NCRIM	CRT_RESL	P_HTHAB	Lithuania	6535.32	6438.15
A	NCRIM	CRT_RESL	P_HTHAB	Luxembourg	1818.73	1784.18
A	NCRIM	CRT_RESL	P_HTHAB	Latvia	19590.92	18942.14
A	NCRIM	CRT_RESL	P_HTHAB	Malta	2275.56	2337.42
A	NCRIM	CRT_RESL	P_HTHAB	Netherlands	6095.38	6119.4
A	NCRIM	CRT_RESL	P_HTHAB	Poland	27679.55	28341.82
A	NCRIM	CRT_RESL	P_HTHAB	Romania	7304.84	7331.34
A	NCRIM	CRT_RESL	P_HTHAB	Sweden	2355.54	2467.37
A	NCRIM	CRT_RESL	P_HTHAB	Slovenia	27754.63	27202.34
A	NCRIM	CRT_RESL	P_HTHAB	Slovakia	14494.94	12652.04
