freq	iccs	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS020111	NR	Estonia	140.0	106.0	103.0	104.0	99.0	99.0	77.0	98.0	93.0	76.0	90.0	78.0	77.0	74.0	58.0	37.0
A	ICCS020111	NR	Greece	430.0	477.0	1101.0	1425.0	1692.0	1610.0	1459.0	1624.0	1515.0	1510.0	1587.0	1605.0	1285.0	1186.0	1333.0	1307.0
A	ICCS020111	NR	Spain	72803.0	80910.0	25077.0	18290.0	17353.0	16701.0	16776.0	29056.0	17331.0	18086.0	18292.0	20057.0	15569.0	19744.0	25930.0	26483.0
A	ICCS020111	NR	Finland	2228.0	2083.0	1974.0	2035.0	1856.0	1791.0	1645.0	1563.0	1592.0	1581.0	1609.0	1584.0	1754.0	1663.0	1726.0	1795.0
A	ICCS020111	NR	France	187937.0	220126.0	231909.0	231307.0	231733.0	233304.0	237916.0	242185.0	266911.0	278097.0	300383.0	322731.0	317150.0	353899.0	391833.0	417453.0
A	ICCS020111	NR	Croatia	1128.0	1059.0	986.0	873.0	903.0	823.0	766.0	804.0	790.0	798.0	733.0	736.0	743.0	727.0	778.0	920.0
A	ICCS020111	NR	Hungary	12757.0	12787.0	14569.0	14212.0	13973.0	13377.0	13475.0	12472.0								
A	ICCS020111	NR	Ireland	3843.0	3718.0	3681.0	3541.0	3213.0	3071.0	3163.0	3516.0	3638.0	4101.0	4546.0	5046.0	4262.0	4878.0	6137.0	5711.0
A	ICCS020111	NR	Iceland	77.0	79.0	57.0	60.0	74.0	92.0	101.0	85.0	74.0	103.0	122.0	97.0	132.0	120.0	146.0	193.0
A	ICCS020111	NR	Italy	65791.0	65611.0	64866.0	68500.0	69527.0	66317.0	973.0	1047.0	995.0	1117.0	984.0	1005.0	840.0	868.0	863.0	809.0
A	ICCS020111	NR	Liechtenstein	88.0	90.0	77.0	78.0	69.0	103.0	120.0	81.0	71.0	83.0	79.0	76.0	86.0	60.0	102.0	93.0
A	ICCS020111	NR	Lithuania	251.0	220.0	245.0	206.0	178.0	211.0	204.0	214.0	216.0	178.0	185.0	152.0	150.0	126.0	145.0	136.0
A	ICCS020111	NR	Luxembourg	2317.0	2350.0	596.0	681.0	677.0	713.0	728.0	608.0	569.0	585.0	611.0	637.0	486.0	548.0	696.0	683.0
A	ICCS020111	NR	Latvia	1346.0	1215.0	1226.0	1161.0	1325.0	458.0	569.0	534.0	657.0	657.0	646.0	639.0	596.0	549.0	539.0	538.0
A	ICCS020111	NR	Montenegro	196.0	186.0	193.0	161.0	168.0	173.0	129.0	140.0	128.0	147.0	153.0	115.0	129.0	118.0	128.0	151.0
A	ICCS020111	NR	North Macedonia	213.0	228.0	248.0	239.0	211.0	216.0	213.0	154.0	173.0	148.0		161.0	145.0	148.0	137.0	150.0
A	ICCS020111	NR	Malta	196.0	173.0	180.0	181.0	174.0	218.0	160.0	183.0	200.0	186.0	183.0	200.0	183.0	171.0	220.0	219.0
A	ICCS020111	NR	Netherlands	69005.0	65690.0	6605.0	6555.0	6205.0	5580.0	5340.0	5100.0	5020.0	4785.0	4580.0	4840.0	5220.0	4570.0	4930.0	4575.0
A	ICCS020111	NR	Norway	3279.0	3093.0	2925.0	2837.0	2781.0	2566.0	2377.0	2239.0	2199.0	2112.0	1968.0	2129.0	1786.0	1571.0	1932.0	2050.0
A	ICCS020111	NR	Poland		12559.0	11011.0	10703.0	9721.0	9118.0	8248.0	6957.0	7621.0	7304.0	6610.0	6412.0	5377.0	4815.0	5132.0	5145.0
A	ICCS020111	NR	Portugal	760.0	724.0	863.0	812.0	701.0	580.0	542.0	469.0	521.0	584.0	579.0	661.0	576.0	629.0	741.0	760.0
A	ICCS020111	NR	Romania	9457.0	9072.0	12301.0	12299.0	17219.0	17572.0	2279.0	299.0	304.0	272.0	252.0	283.0	229.0	182.0	227.0	196.0
A	ICCS020111	NR	Serbia	1582.0	1442.0	1391.0	1309.0	1323.0	1750.0	1506.0	1422.0	1339.0	1285.0	6904.0	6216.0	5797.0	5261.0	5301.0	5423.0
A	ICCS020111	NR	Sweden	5332.0	5600.0	5594.0	5684.0	5338.0	4659.0	4570.0	4646.0	4959.0	4685.0	4709.0	5324.0	5290.0	4813.0	4641.0	4800.0
A	ICCS020111	NR	Slovenia	214.0	220.0	215.0	191.0	217.0	176.0	186.0	170.0	155.0	151.0	151.0	144.0	128.0	115.0	113.0	163.0
A	ICCS020111	NR	Slovakia	2702.0	2618.0	2426.0	2227.0	2183.0	2017.0	1988.0	1862.0	1632.0	1619.0	1597.0	1527.0	1271.0	1131.0	1295.0	1272.0
A	ICCS020111	NR	England and Wales	419119.0	399713.0	366878.0	336867.0	310953.0	321535.0	373464.0	430583.0	466722.0	512976.0	547060.0					
A	ICCS020111	NR	Scotland	79892.0	5621.0	5493.0	4693.0	3643.0	2951.0	2903.0	3714.0	3950.0	3944.0	4049.0					
A	ICCS020111	NR	Northern Ireland	1549.0	1605.0	1451.0	1446.0	1278.0	1093.0	1172.0	1206.0	1111.0	1053.0	1063.0					
A	ICCS020111	NR	Kosovo	3376.0	3539.0	3760.0	3743.0	3805.0	653.0	818.0	393.0	363.0	331.0	304.0	275.0	274.0	316.0		
A	ICCS020111	P_HTHAB	Albania	11.45	11.9		5.97			4.55	5.84	4.08	4.35	4.7	5.52	5.34	5.76	5.48	5.32
A	ICCS020111	P_HTHAB	Austria	47.48	48.27	43.18	46.53	47.93	39.36	37.97	40.31	43.6	41.32	42.06	43.29	39.87	40.41	48.16	49.02
A	ICCS020111	P_HTHAB	Bosnia and Herzegovina	38.35		13.14	16.97	16.1											
A	ICCS020111	P_HTHAB	Belgium	715.43	722.26	717.33	716.12	651.76	624.87	629.75	555.13	556.84	552.89	565.92	569.66	487.68	518.54	575.96	566.45
A	ICCS020111	P_HTHAB	Bulgaria	42.78	41.81	40.93	33.41	32.89	33.91	34.96	34.99	34.53	39.58	35.72	39.54	38.22	39.88	45.78	59.8
A	ICCS020111	P_HTHAB	Switzerland	117.11	6.8	6.25	6.18	7.5	7.07	7.48	7.48	6.88	6.96	6.9	7.46	7.79	7.52	8.73	9.98
A	ICCS020111	P_HTHAB	Cyprus	21.51	27.48	21.12	19.53	17.17	15.24	15.62	16.88	17.09	16.85	15.27	20.09	15.32	19.98	19.56	16.44
A	ICCS020111	P_HTHAB	Czechia	52.18	45.62	45.75	50.2	49.88	51.14	49.46	49.62	47.85	45.06	46.81	43.98	36.39	34.58	39.66	39.37
A	ICCS020111	P_HTHAB	Germany	630.64	182.07	174.69	173.38	169.4	158.8	155.7	156.9	170.41	166.09	165.14	160.31	156.86	147.12	173.8	185.93
A	ICCS020111	P_HTHAB	Denmark	30.37	29.08	31.67	30.5	29.69	26.83	27.24	25.8	30.36	33.12	32.12	33.9	32.13	32.26	36.74	34.93
A	ICCS020111	P_HTHAB	Estonia	10.46	7.94	7.73	7.82	7.47	7.5	5.85	7.45	7.07	5.78	6.82	5.89	5.79	5.56	4.36	2.71
A	ICCS020111	P_HTHAB	Greece	3.89	4.3	9.9	12.81	15.26	14.63	13.35	14.96	14.05	14.02	14.77	14.97	11.99	11.11	12.74	12.55
A	ICCS020111	P_HTHAB	Spain	159.41	174.98	53.94	39.19	37.06	35.74	36.07	62.55	37.32	38.87	39.2	42.73	32.9	41.65	54.6	55.07
A	ICCS020111	P_HTHAB	Finland	42.03	39.11	36.89	37.86	34.36	33.0	30.18	28.56	29.01	28.73	29.18	28.71	31.74	30.05	31.11	32.26
A	ICCS020111	P_HTHAB	France	293.62	342.07	358.67	355.97	355.0	355.64	360.8	364.25	400.54	417.32	450.77	480.41	471.11	523.08	577.31	611.41
A	ICCS020111	P_HTHAB	Croatia	26.16	24.57	22.92	20.35	21.12	19.31	18.04	19.03	18.85	19.21	17.85	18.06	18.31	18.01	20.14	23.89
A	ICCS020111	P_HTHAB	Hungary	126.99	127.48	145.48	142.32	140.69	135.0	136.42	126.55								
A	ICCS020111	P_HTHAB	Ireland	86.2	82.23	80.91	77.46	70.11	66.89	68.2	75.17	76.97	85.72	94.11	102.89	85.03	96.27	119.07	108.34
A	ICCS020111	P_HTHAB	Iceland	24.41	24.74	17.95	18.84	23.16	28.58	31.01	25.83	22.25	30.44	35.01	27.17	36.25	32.54	38.8	49.77
A	ICCS020111	P_HTHAB	Italy	112.17	111.2	109.59	115.39	117.06	111.11	1.6	1.72	1.64	1.84	1.63	1.68	1.41	1.47	1.46	1.37
A	ICCS020111	P_HTHAB	Liechtenstein	248.9	252.89	214.52	215.77	189.17	279.6	323.2	216.77	188.72	219.52	207.27	198.03	221.95	153.63	259.49	234.39
A	ICCS020111	P_HTHAB	Lithuania	7.81	6.91	7.8	6.75	5.93	7.1	6.93	7.33	7.48	6.25	6.59	5.44	5.37	4.51	5.17	4.76
A	ICCS020111	P_HTHAB	Luxembourg	478.92	476.19	118.71	133.05	128.99	132.76	132.44	108.0	98.74	99.04	101.49	103.76	77.62	86.34	107.84	103.36
A	ICCS020111	P_HTHAB	Latvia	61.41	56.18	57.82	55.96	64.8	22.63	28.43	26.89	33.37	33.69	33.4	33.28	31.24	29.0	28.74	28.57
A	ICCS020111	P_HTHAB	Montenegro	31.84	30.14	31.18	25.97	27.08	27.86	20.76	22.5	20.57	23.62	24.58	18.48	20.74	19.01	20.72	24.49
A	ICCS020111	P_HTHAB	North Macedonia	10.41	11.13	12.08	11.62	10.24	10.47	10.31	7.44	8.35	7.14		7.75	6.98	7.15	7.46	8.2
A	ICCS020111	P_HTHAB	Malta	48.06	42.1	43.48	43.62	41.67	51.74	37.61	42.62	44.4	40.41	38.47	40.52	35.56	33.13	42.23	40.4
A	ICCS020111	P_HTHAB	Netherlands	420.62	398.46	39.85	39.36	37.09	33.25	31.73	30.18	29.57	28.01	26.66	28.01	29.99	26.15	28.03	25.69
A	ICCS020111	P_HTHAB	Norway	69.22	64.45	60.21	57.66	55.78	50.8	46.54	43.34	42.2	40.16	37.16	39.96	33.27	29.14	35.61	37.35
A	ICCS020111	P_HTHAB	Poland		32.93	28.96	28.12	25.54	23.96	21.7	18.31	20.07	19.23	17.41	16.89	14.17	12.72	13.63	14.0
A	ICCS020111	P_HTHAB	Portugal	7.2	6.85	8.16	7.68	6.65	5.53	5.2	4.52	5.04	5.66	5.63	6.43	5.59	6.11	7.16	7.23
A	ICCS020111	P_HTHAB	Romania	45.83	44.38	57.31	57.43	85.68	87.77	11.43	1.5	1.54	1.38	1.29	1.46	1.18	0.95	1.19	1.03
A	ICCS020111	P_HTHAB	Serbia	21.48	19.66	19.04	18.05	18.33	24.37	21.07	19.99	18.92	18.25	98.61	89.26	83.69	76.56	77.99	81.66
A	ICCS020111	P_HTHAB	Sweden	58.06	60.5	59.89	60.37	56.29	48.76	47.38	47.66	50.34	46.87	46.53	52.04	51.22	46.37	44.4	45.62
A	ICCS020111	P_HTHAB	Slovenia	10.64	10.82	10.5	9.31	10.56	8.55	9.02	8.24	7.51	7.31	7.3	6.92	6.11	5.45	5.36	7.7
A	ICCS020111	P_HTHAB	Slovakia	50.26	48.64	45.01	41.3	40.39	37.28	36.71	34.35	30.08	29.79	29.34	28.02	23.29	20.72	23.83	23.43
A	ICCS020111	P_HTHAB	England and Wales	767.4	726.23	661.46	602.28	551.63	566.5	653.16	746.93	802.85	875.94	927.84					
A	ICCS020111	P_HTHAB	Scotland	1540.54	107.75	104.7	88.87	68.65	55.47	54.39	69.34	73.47	72.84	74.47					
A	ICCS020111	P_HTHAB	Northern Ireland	87.5	89.86	80.66	79.91	70.26	59.84	63.79	65.29	59.78	56.41	56.66					
A	ICCS020111	P_HTHAB	Kosovo	156.79	162.29	170.28	208.62					20.49	18.56	16.9	15.31	15.37			
A	ICCS020221	NR	Albania	10.0	5.0	9.0	2.0	2.0	5.0	2.0	8.0	4.0	2.0	5.0	4.0	5.0	4.0	4.0	4.0
A	ICCS020221	NR	Austria	11.0	5.0	9.0	5.0	11.0	4.0	1.0	3.0	2.0	3.0	5.0	6.0	3.0	3.0	9.0	6.0
A	ICCS020221	NR	Bosnia and Herzegovina	8.0	6.0	1.0	1.0	2.0	5.0	3.0	0.0	1.0	0.0	1.0	7.0	1.0	14.0	12.0	30.0
A	ICCS020221	NR	Belgium	1013.0	1080.0	1122.0	1194.0	1185.0	1163.0	1151.0	1171.0	1201.0	1170.0						
A	ICCS020221	NR	Bulgaria	127.0	142.0	118.0	77.0	75.0	87.0	95.0	74.0	70.0	102.0	63.0	72.0	81.0	69.0	83.0	89.0
A	ICCS020221	NR	Switzerland	2.0	4.0	0.0	4.0	5.0	3.0	1.0	4.0	3.0	3.0	8.0	5.0	6.0	5.0	4.0	6.0
A	ICCS020221	NR	Cyprus	12.0	26.0	27.0	12.0	5.0	4.0	8.0	0.0	1.0	9.0	4.0	8.0	2.0	3.0	6.0	0.0
A	ICCS020221	NR	Czechia	15.0	12.0	16.0	11.0	17.0	20.0	15.0	12.0	18.0	17.0	13.0	12.0	11.0	2.0	5.0	8.0
A	ICCS020221	NR	Germany	1857.0	5126.0	4897.0	4922.0	5183.0	4929.0	4988.0	4763.0	4756.0	4625.0	4563.0	4514.0	4565.0	5062.0	4891.0	5041.0
A	ICCS020221	NR	Estonia	2.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS020221	NR	Greece	30.0	16.0	173.0	158.0	139.0	95.0	58.0	89.0	61.0	78.0	74.0	72.0	73.0	62.0	98.0	74.0
A	ICCS020221	NR	Spain	237.0	171.0	127.0	111.0	118.0	121.0	99.0	93.0	94.0	69.0	81.0	89.0	76.0	97.0	84.0	122.0
A	ICCS020221	NR	Finland	0.0	3.0	1.0	3.0	1.0	1.0	1.0	1.0	3.0	2.0	4.0	1.0	3.0	2.0	2.0	4.0
A	ICCS020221	NR	France	2074.0	2085.0	2092.0	2234.0	2117.0	2266.0	2956.0	3818.0	3818.0							
A	ICCS020221	NR	Croatia	16.0	12.0	13.0	6.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0
A	ICCS020221	NR	Hungary	11.0	14.0	18.0	12.0	9.0	7.0	3.0	11.0	5.0	3.0	3.0	5.0	11.0	4.0	7.0	11.0
A	ICCS020221	NR	Ireland	58.0	84.0	82.0	77.0	65.0	80.0	60.0	92.0	74.0	79.0	85.0	87.0	106.0	98.0	99.0	105.0
A	ICCS020221	NR	Italy	325.0	349.0	351.0	356.0	341.0	325.0	297.0	287.0	197.0	198.0	185.0	128.0	117.0	118.0	114.0	129.0
A	ICCS020221	NR	Liechtenstein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0
A	ICCS020221	NR	Lithuania	61.0	59.0	69.0	48.0	65.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
A	ICCS020221	NR	Luxembourg	33.0	40.0	27.0	47.0	57.0	48.0	52.0	53.0	50.0	46.0	36.0	44.0	42.0	37.0	52.0	
A	ICCS020221	NR	Latvia	3.0	9.0	8.0	7.0	1.0	18.0	17.0	17.0	8.0	4.0	10.0	13.0	12.0	6.0	10.0	16.0
A	ICCS020221	NR	Montenegro	3.0	3.0	2.0	3.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0		2.0	1.0	1.0
A	ICCS020221	NR	North Macedonia	14.0	16.0	17.0	14.0	19.0	18.0	8.0	11.0	10.0	7.0		15.0	2.0	8.0	7.0	13.0
A	ICCS020221	NR	Malta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS020221	NR	Netherlands	760.0	625.0	650.0	575.0	600.0	525.0	415.0	435.0	420.0	400.0	425.0	510.0	520.0	460.0	445.0	450.0
A	ICCS020221	NR	Poland	37.0	59.0	26.0	11.0	316.0	445.0	292.0	246.0								
A	ICCS020221	NR	Portugal	492.0	539.0	501.0	507.0	419.0	432.0	376.0	369.0	296.0	292.0	273.0	338.0	254.0	229.0	250.0	305.0
A	ICCS020221	NR	Romania	265.0		321.0	307.0	391.0	310.0	290.0	295.0	346.0	311.0	304.0	353.0	286.0	343.0	406.0	390.0
A	ICCS020221	NR	Serbia	16.0	24.0	20.0	9.0	11.0	9.0	12.0	14.0	8.0	11.0	14.0	8.0	4.0	14.0	11.0	10.0
A	ICCS020221	NR	Slovenia	7.0	2.0	4.0	2.0	4.0	4.0	5.0	3.0	3.0	1.0	6.0	11.0	3.0	4.0	1.0	3.0
A	ICCS020221	NR	Slovakia	3.0	6.0	4.0	4.0	7.0	78.0	83.0	85.0	102.0	89.0	92.0	95.0	53.0	54.0	48.0	46.0
A	ICCS020221	NR	Turkey		12700.0	13586.0	13584.0	13431.0											
A	ICCS020221	NR	England and Wales	2035.0	1860.0	1717.0	1516.0	1388.0	1728.0	2189.0	3019.0	3849.0	4528.0	5223.0					
A	ICCS020221	NR	Scotland	319.0	269.0	260.0	219.0	227.0	253.0	234.0	228.0	230.0	233.0	268.0					
A	ICCS020221	NR	Northern Ireland	83.0	82.0	56.0	66.0	45.0	59.0	44.0	65.0	81.0	67.0	82.0					
A	ICCS020221	NR	Kosovo	46.0	50.0	43.0	31.0	33.0	34.0	26.0	24.0	22.0	16.0	16.0	21.0	15.0	10.0		
A	ICCS020221	P_HTHAB	Albania	0.32	0.16		0.07			0.07	0.27	0.13	0.07	0.17	0.14	0.18	0.14	0.14	0.14
A	ICCS020221	P_HTHAB	Austria	0.13	0.06	0.11	0.06	0.13	0.05	0.01	0.03	0.02	0.03	0.06	0.07	0.03	0.03	0.1	0.07
A	ICCS020221	P_HTHAB	Bosnia and Herzegovina	0.21	0.16	0.03	0.03	0.05											
A	ICCS020221	P_HTHAB	Belgium	9.5	10.04	10.35	10.85	10.68	10.42	10.29	10.42	10.62	10.31						
A	ICCS020221	P_HTHAB	Bulgaria	1.69	1.9	1.59	1.04	1.02	1.19	1.31	1.03	0.98	1.44	0.89	1.03	1.17	1.0	1.21	1.38
A	ICCS020221	P_HTHAB	Switzerland	0.02	0.05	0.0	0.05	0.06	0.04	0.01	0.05	0.04	0.04	0.09	0.06	0.07	0.06	0.05	0.07
A	ICCS020221	P_HTHAB	Cyprus	1.55	3.26	3.3	1.43	0.58	0.46	0.93	0.0	0.12	1.05	0.46	0.91	0.23	0.33	0.66	0.0
A	ICCS020221	P_HTHAB	Czechia	0.15	0.12	0.15	0.1	0.16	0.19	0.14	0.11	0.17	0.16	0.12	0.11	0.1	0.02	0.05	0.07
A	ICCS020221	P_HTHAB	Germany	2.26	6.25	5.99	6.14	6.45	6.12	6.18	5.87	5.79	5.6	5.51	5.44	5.49	6.09	5.88	6.06
A	ICCS020221	P_HTHAB	Estonia	0.15	0.0	0.0	0.23	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS020221	P_HTHAB	Greece	0.27	0.14	1.56	1.42	1.25	0.86	0.53	0.82	0.57	0.72	0.69	0.67	0.68	0.58	0.94	0.71
A	ICCS020221	P_HTHAB	Spain	0.52	0.37	0.27	0.24	0.25	0.26	0.21	0.2	0.2	0.15	0.17	0.19	0.16	0.2	0.18	0.25
A	ICCS020221	P_HTHAB	Finland	0.0	0.06	0.02	0.06	0.02	0.02	0.02	0.02	0.05	0.04	0.07	0.02	0.05	0.04	0.04	0.07
A	ICCS020221	P_HTHAB	France	3.24	3.24	3.24	3.44	3.24	3.45	4.48	5.74	5.72							
A	ICCS020221	P_HTHAB	Croatia	0.37	0.28	0.3	0.14	0.14	0.02	0.02	0.0	0.02	0.0	0.0	0.02	0.02	0.07	0.0	0.0
A	ICCS020221	P_HTHAB	Hungary	0.11	0.14	0.18	0.12	0.09	0.07	0.03	0.11	0.05	0.03	0.03	0.05	0.11	0.04	0.07	0.11
A	ICCS020221	P_HTHAB	Ireland	1.3	1.85	1.8	1.68	1.41	1.74	1.3	1.97	1.57	1.65	1.76	1.77	2.14	1.93	1.92	1.99
A	ICCS020221	P_HTHAB	Italy	0.55	0.59	0.59	0.6	0.57	0.54	0.49	0.47	0.32	0.33	0.31	0.21	0.2	0.2	0.19	0.22
A	ICCS020221	P_HTHAB	Liechtenstein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0
A	ICCS020221	P_HTHAB	Lithuania	1.9	1.85	2.2	1.57	2.16	1.55	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.04	0.0	0.0
A	ICCS020221	P_HTHAB	Luxembourg	6.82	8.11	5.38	9.18	10.86	8.94	9.46	9.41	8.68	7.79	5.98	7.17	6.71	5.83	8.06	
A	ICCS020221	P_HTHAB	Latvia	0.14	0.42	0.38	0.34	0.05	0.89	0.85	0.86	0.41	0.21	0.52	0.68	0.63	0.32	0.53	0.85
A	ICCS020221	P_HTHAB	Montenegro	0.49	0.49	0.32	0.48	0.0	0.16	0.0	0.0	0.32	0.0	0.0	0.32		0.32	0.16	0.16
A	ICCS020221	P_HTHAB	North Macedonia	0.68	0.78	0.83	0.68	0.92	0.87	0.39	0.53	0.48	0.34		0.72	0.1	0.39	0.38	0.71
A	ICCS020221	P_HTHAB	Malta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS020221	P_HTHAB	Netherlands	4.63	3.79	3.92	3.45	3.59	3.13	2.47	2.57	2.47	2.34	2.47	2.95	2.99	2.63	2.53	2.53
A	ICCS020221	P_HTHAB	Poland	0.1	0.15	0.07	0.03	0.83	1.17	0.77	0.65								
A	ICCS020221	P_HTHAB	Portugal	4.66	5.1	4.74	4.8	3.97	4.12	3.61	3.56	2.86	2.83	2.65	3.29	2.47	2.22	2.41	2.9
A	ICCS020221	P_HTHAB	Romania	1.28		1.5	1.43	1.95	1.55	1.45	1.48	1.75	1.58	1.56	1.82	1.48	1.79	2.13	2.05
A	ICCS020221	P_HTHAB	Serbia	0.22	0.33	0.27	0.12	0.15	0.13	0.17	0.2	0.11	0.16	0.2	0.11	0.06	0.2	0.16	0.15
A	ICCS020221	P_HTHAB	Slovenia	0.35	0.1	0.2	0.1	0.19	0.19	0.24	0.15	0.15	0.05	0.29	0.53	0.14	0.19	0.05	0.14
A	ICCS020221	P_HTHAB	Slovakia	0.06	0.11	0.07	0.07	0.13	1.44	1.53	1.57	1.88	1.64	1.69	1.74	0.97	0.99	0.88	0.85
A	ICCS020221	P_HTHAB	Turkey		17.76	18.72	18.43	17.97											
A	ICCS020221	P_HTHAB	England and Wales	3.73	3.38	3.1	2.71	2.46	3.04	3.83	5.24	6.62	7.73	8.86					
A	ICCS020221	P_HTHAB	Scotland	6.15	5.16	4.96	4.15	4.28	4.76	4.38	4.26	4.28	4.3	4.93					
A	ICCS020221	P_HTHAB	Northern Ireland	4.69	4.59	3.11	3.65	2.47	3.23	2.39	3.52	4.36	3.59	4.37					
A	ICCS020221	P_HTHAB	Kosovo	2.14	2.29	1.95	1.73					1.24	0.9	0.89	1.17	0.84			
A	ICCS0301	NR	Albania	57.0	63.0	60.0	44.0	47.0	87.0	97.0	149.0	120.0	113.0	109.0	154.0	145.0	135.0	169.0	134.0
A	ICCS0301	NR	Austria	4185.0	3836.0	3496.0	3957.0	4040.0	3780.0	3564.0	3479.0	4391.0	4253.0	4425.0	4509.0	4141.0	4354.0	4968.0	5447.0
A	ICCS0301	NR	Bosnia and Herzegovina						137.0	134.0	164.0	143.0	158.0	87.0	186.0	194.0	194.0	148.0	197.0
A	ICCS0301	NR	Belgium	10779.0	10609.0	10923.0	11300.0	10736.0	11399.0	6897.0	6888.0	7832.0	8634.0	8737.0	9638.0	9531.0	10870.0	11576.0	11620.0
A	ICCS0301	NR	Bulgaria	749.0	726.0	696.0	649.0	686.0	632.0	610.0	603.0	554.0	653.0	575.0	605.0	568.0	547.0	567.0	624.0
A	ICCS0301	NR	Switzerland		2988.0	2492.0	2816.0	2581.0	2696.0	2747.0	2710.0	2742.0	3755.0	2843.0	2734.0	2909.0	3050.0	3147.0	2988.0
A	ICCS0301	NR	Cyprus	97.0	78.0	79.0	47.0	33.0	24.0	19.0	21.0	24.0	20.0	29.0	17.0	30.0	63.0	57.0	111.0
A	ICCS0301	NR	Czechia	1680.0	1730.0	1337.0	1456.0	1410.0	1417.0	1432.0	1422.0	1393.0	1414.0	1448.0	1560.0	1453.0	1593.0	1822.0	1864.0
A	ICCS0301	NR	Germany	56784.0	49084.0	36566.0	36354.0	36277.0	35330.0	34959.0	34265.0	37166.0	34815.0	40585.0	40724.0	41079.0	41790.0	49690.0	52656.0
A	ICCS0301	NR	Denmark	1812.0	1671.0	2010.0	1866.0	1904.0	1843.0	2368.0	2611.0	3793.0	4795.0	5540.0	4895.0	5370.0	6343.0	6296.0	6766.0
A	ICCS0301	NR	Estonia	268.0	254.0	178.0	180.0	248.0	240.0	199.0	284.0	271.0	259.0	296.0	355.0	310.0	393.0	363.0	426.0
A	ICCS0301	NR	Greece	682.0	924.0	511.0	435.0	486.0	468.0	466.0	554.0	493.0	453.0	423.0	303.0	543.0	966.0	1100.0	1047.0
A	ICCS0301	NR	Spain	10888.0	9723.0	9954.0	9892.0	9008.0	8923.0	9468.0	7496.0	8726.0	9464.0	11612.0	13031.0	11112.0	14918.0	16789.0	19119.0
A	ICCS0301	NR	Finland	2711.0	2099.0	2384.0	3159.0	3234.0	2988.0	2825.0	2772.0	3188.0	3054.0	3537.0	4009.0	4062.0	5016.0	5108.0	6103.0
A	ICCS0301	NR	France	24031.0	23253.0	22963.0	23871.0	26783.0	27778.0	30959.0	33283.0	35464.0	39690.0	47736.0	55223.0	56376.0	74242.0	83553.0	89619.0
A	ICCS0301	NR	Croatia	765.0	664.0	397.0	378.0	343.0	576.0	604.0	605.0	717.0	495.0	589.0	858.0	596.0	891.0	718.0	836.0
A	ICCS0301	NR	Hungary	464.0	656.0	677.0	629.0	694.0	5974.0	773.0	1686.0	600.0	588.0	541.0	385.0	504.0	473.0	587.0	537.0
A	ICCS0301	NR	Ireland	1200.0	1446.0	2133.0	1807.0	1835.0	1778.0	1864.0	2306.0	2545.0	2531.0	2806.0	2858.0	2625.0	2991.0	3189.0	2942.0
A	ICCS0301	NR	Iceland						731.0	419.0	442.0	498.0	476.0	551.0	658.0	520.0	646.0	622.0	504.0
A	ICCS0301	NR	Italy						4488.0	4754.0	4511.0	4513.0	5115.0	5381.0	5402.0	4918.0	5766.0	6814.0	6742.0
A	ICCS0301	NR	Liechtenstein						6.0	8.0	9.0	9.0	8.0	9.0	6.0	11.0	6.0	14.0	20.0
A	ICCS0301	NR	Lithuania	368.0	362.0	514.0	529.0	441.0	255.0	317.0	263.0	208.0	226.0	219.0	190.0	126.0	147.0	141.0	181.0
A	ICCS0301	NR	Luxembourg		360.0	326.0	354.0	398.0	357.0	359.0	328.0	263.0	233.0	227.0	296.0	289.0	348.0	392.0	305.0
A	ICCS0301	NR	Latvia						452.0	553.0	466.0	220.0	262.0	295.0	303.0	309.0	335.0	399.0	551.0
A	ICCS0301	NR	Montenegro	40.0	47.0	44.0	24.0	24.0	25.0	31.0	26.0	22.0	23.0	23.0	37.0	27.0	36.0	40.0	40.0
A	ICCS0301	NR	North Macedonia						151.0	135.0	120.0	114.0	102.0		87.0	113.0	93.0	89.0	130.0
A	ICCS0301	NR	Malta	80.0	82.0	91.0	69.0	82.0	94.0	77.0	104.0	88.0	78.0	93.0	119.0	89.0	138.0	141.0	157.0
