freq	iccs	leg_stat	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS0101	PER_SUSP	F	P_HTHAB	LT	1.62 	1.17 	1.71 	1.40 	1.23 	1.31 	1.32 	0.89 	1.03 	1.82 	0.86 	0.53 	1.14 	0.67 	0.53 	0.53 
A	ICCS0101	PER_SUSP	F	P_HTHAB	LU		0.00 	1.19 	0.39 			0.00 	0.71 	0.35 	0.34 	0.33 	0.66 	0.00 	0.32 	0.31 	
A	ICCS0101	PER_SUSP	F	P_HTHAB	LV		2.82 	4.78 	0.62 	1.44 	1.91 	1.94 	2.23 	1.31 	2.85 	2.01 	2.61 	2.34 	2.75 	2.88 	1.98 
A	ICCS0101	PER_SUSP	F	P_HTHAB	ME						0.32 	0.00 	0.32 	0.32 	0.00 	0.00 	0.95 	0.64 	0.00 	0.00 	0.00 
A	ICCS0101	PER_SUSP	F	P_HTHAB	MK	0.10 	0.39 	0.20 	0.29 	0.29 		0.48 									
A	ICCS0101	PER_SUSP	F	P_HTHAB	MT																0.00 
A	ICCS0101	PER_SUSP	F	P_HTHAB	NL	2.89 	4.26 	4.18 	4.52 	5.15 	4.83 	4.07 	4.01 	3.43 	3.14 	3.18 	2.88 	2.69 	3.02 	2.71 	2.79 
A	ICCS0101	PER_SUSP	F	P_HTHAB	NO	0.17 	0.04 	0.12 	0.08 	0.12 	0.20 	0.16 	0.08 	0.12 	0.08 	0.11 	0.08 	0.15 	0.07 	0.26 	0.07 
A	ICCS0101	PER_SUSP	F	P_HTHAB	PL		0.39 				0.45 	0.42 	0.38 								
A	ICCS0101	PER_SUSP	F	P_HTHAB	PT	0.11 	0.15 	0.18 	0.07 	0.15 	0.09 	0.05 	0.06 		0.07 	0.09 	0.06 	0.15 	0.26 	0.18 	0.25 
A	ICCS0101	PER_SUSP	F	P_HTHAB	RS	0.13 	0.34 	0.43 	0.38 	0.27 	0.49 	0.33 	0.00 	0.30 	0.30 	0.36 	0.45 	0.31 	0.45 	0.17 	0.38 
A	ICCS0101	PER_SUSP	F	P_HTHAB	SE	0.28 	0.19 	0.31 	0.41 	0.35 	0.58 	0.52 	0.43 	1.16 	0.64 	1.01 	1.02 	0.99 	0.99 	0.69 	1.23 
A	ICCS0101	PER_SUSP	F	P_HTHAB	SI	0.00 	0.19 	0.10 	0.19 	0.19 	0.19 	0.19 	0.19 	0.10 	0.19 	0.10 	0.19 	0.00 	0.10 	0.29 	0.09 
A	ICCS0101	PER_SUSP	F	P_HTHAB	SK						0.32 	0.11 	0.04 	0.29 	0.14 	0.22 	0.32 	0.11 	0.36 	0.25 	0.29 
A	ICCS0101	PER_SUSP	F	P_HTHAB	TR		0.84 	0.80 	0.73 	0.70 			1.05 	1.17 	1.15 	0.88 	1.07 	1.21 	1.18 	1.21 	1.20 
A	ICCS0101	PER_SUSP	F	P_HTHAB	XK									0.34 	0.44 	0.66 	17.69 	0.22 			
A	ICCS0101	PER_SUSP	M	NR	AL	86 	99 	126 	152 	161 	130 	104 	77 	78 	47 	58 	78 	69 	63 	34 	39 
A	ICCS0101	PER_SUSP	M	NR	AT	110 	138 	155 	153 	166 	51 	32 	43 	47 	84 	83 	72 	51 	48 	54 	69 
A	ICCS0101	PER_SUSP	M	NR	BA				47 	48 	69 	47 	51 	47 	28 	31 	37 	42 	30 	35 	38 
A	ICCS0101	PER_SUSP	M	NR	BE	148 	177 	143 	184 	164 	165 	146 	115 	90 	91 	87 	84 	79 	65 	97 	58 
A	ICCS0101	PER_SUSP	M	NR	BG	121 	98 	89 	73 	73 	51 	80 	94 	71 	85 	108 	109 	64 	79 	86 	74 
A	ICCS0101	PER_SUSP	M	NR	CH		50 	55 	41 	56 	54 	39 	44 	47 	45 	47 	44 	39 	49 	39 	56 
A	ICCS0101	PER_SUSP	M	NR	CY									8 	7 	9 	5 	29 	18 	19 	17 
A	ICCS0101	PER_SUSP	M	NR	CZ	100 	86 	82 	63 	105 	77 	60 	72 	130 	125 	96 	62 	47 	38 	56 	60 
A	ICCS0101	PER_SUSP	M	NR	DE	2463 	2568 	644 	723 	598 	607 	644 	601 	688 	623 	627 	593 	598 	542 	547 	626 
A	ICCS0101	PER_SUSP	M	NR	DK								50 	40 	67 	66 	75 	123 	80 	97 	81 
A	ICCS0101	PER_SUSP	M	NR	EL							102 	87 	93 	89 	90 	85 	69 	82 	95 	156 
A	ICCS0101	PER_SUSP	M	NR	ES		481 	399 	471 	443 	301 	316 	344 	357 	332 	330 	367 	355 	318 	337 	351 
A	ICCS0101	PER_SUSP	M	NR	FI	160 	124 	131 	107 	92 	100 	84 	87 	84 	64 	52 	86 	81 	169 	71 	76 
A	ICCS0101	PER_SUSP	M	NR	FR	860 	819 	838 	819 	658 	676 	761 	665 	749 	846 	872 	838 	838 	931 	1051 	1069 
A	ICCS0101	PER_SUSP	M	NR	HR	61 	35 	49 	45 	49 	34 	33 	33 	44 	31 	17 	21 	31 	29 	28 	20 
A	ICCS0101	PER_SUSP	M	NR	HU	247 	147 	118 	139 	114 	148 	109 	99 	83 	77 	26 	48 	76 	64 	77 	63 
A	ICCS0101	PER_SUSP	M	NR	IE										33 	26 	26 	31 	23 	27 	37 
A	ICCS0101	PER_SUSP	M	NR	IS	0 	1 	2 	2 	1 	1 	2 	2 	1 	3 	2 	1 	3 	8 	5 	6 
A	ICCS0101	PER_SUSP	M	NR	IT	1027 	972 	984 	879 	988 	1085 	1003 	984 	942 	917 	788 	886 	781 	768 	701 	768 
A	ICCS0101	PER_SUSP	M	NR	LI		0 	1 	1 	0 	0 	1 	0 	0 	1 	1 	1 	1 			
A	ICCS0101	PER_SUSP	M	NR	LT	259 	267 	241 	217 	179 	174 	176 	131 	136 	181 	102 	91 	82 	80 	62 	75 
A	ICCS0101	PER_SUSP	M	NR	LU		5 	8 	3 			3 	1 	2 	3 	11 	8 	2 	3 	8 	
A	ICCS0101	PER_SUSP	M	NR	LV		189 	357 	51 	111 	146 	141 	139 	128 	146 	136 	130 	116 	123 	116 	99 
A	ICCS0101	PER_SUSP	M	NR	ME						10 	15 	15 	21 	9 	8 	18 	14 	26 	12 	5 
A	ICCS0101	PER_SUSP	M	NR	MK	40 	26 	43 	26 	21 	18 	20 									
A	ICCS0101	PER_SUSP	M	NR	MT																2 
A	ICCS0101	PER_SUSP	M	NR	NL	1765 	2410 	2910 	3090 	3515 	3088 	2939 	2864 	2683 	2544 	2348 	2393 	2568 	2540 	2620 	2345 
A	ICCS0101	PER_SUSP	M	NR	NO	24 	24 	41 	30 	25 	22 	27 	31 	30 	26 	37 	24 	24 	34 	27 	19 
A	ICCS0101	PER_SUSP	M	NR	PL		418 				398 	376 	374 								
A	ICCS0101	PER_SUSP	M	NR	PT	88 	86 	69 	57 	89 	72 	47 	51 		44 	50 	49 	43 	55 	62 	31 
A	ICCS0101	PER_SUSP	M	NR	RS	158 	151 	124 	120 	103 	136 	118 	100 	117 	68 	101 	83 	80 	96 	92 	101 
A	ICCS0101	PER_SUSP	M	NR	SE	172 	188 	218 	202 	184 	186 	231 	255 	269 	283 	309 	346 	340 	311 	338 	406 
A	ICCS0101	PER_SUSP	M	NR	SI	11 	12 	11 	17 	16 	19 	29 	12 	12 	16 	8 	29 	12 	11 	24 	15 
A	ICCS0101	PER_SUSP	M	NR	SK						53 	48 	41 	40 	51 	41 	72 	52 	54 	30 	52 
A	ICCS0101	PER_SUSP	M	NR	TR		4485 	3461 	3479 	3779 			5088 	5560 	6189 	5026 	4784 	6028 	5599 	6104 	6222 
A	ICCS0101	PER_SUSP	M	NR	XK									45 	42 	52 	1499 	248 	264 		
A	ICCS0101	PER_SUSP	M	P_HTHAB	AL	5.41 	6.25 		10.69 			7.12 	5.27 	5.34 	3.23 	4.03 	5.46 	4.86 	4.47 	2.45 	2.85 
A	ICCS0101	PER_SUSP	M	P_HTHAB	AT	2.72 	3.40 	3.81 	3.75 	4.05 	1.24 	0.77 	1.02 	1.10 	1.95 	1.91 	1.65 	1.16 	1.09 	1.22 	1.54 
A	ICCS0101	PER_SUSP	M	P_HTHAB	BA				2.50 	2.56 											
A	ICCS0101	PER_SUSP	M	P_HTHAB	BE	2.83 	3.36 	2.69 	3.41 	3.01 	3.01 	2.66 	2.08 	1.62 	1.63 	1.55 	1.49 	1.39 	1.14 	1.69 	1.00 
A	ICCS0101	PER_SUSP	M	P_HTHAB	BG	3.31 	2.70 	2.46 	2.03 	2.05 	1.44 	2.27 	2.68 	2.04 	2.46 	3.16 	3.21 	1.90 	2.36 	2.76 	2.39 
A	ICCS0101	PER_SUSP	M	P_HTHAB	CH		1.32 	1.44 	1.06 	1.43 	1.36 	0.97 	1.08 	1.14 	1.08 	1.12 	1.04 	0.91 	1.14 	0.90 	1.28 
A	ICCS0101	PER_SUSP	M	P_HTHAB	CY									1.94 	1.68 	2.14 	1.17 	6.67 	4.11 	4.31 	3.65 
A	ICCS0101	PER_SUSP	M	P_HTHAB	CZ	0.97 	0.82 	0.78 	0.60 	1.00 	1.49 	1.16 	1.39 	2.51 	2.40 	1.84 	1.18 	0.89 	0.72 	1.08 	1.13 
A	ICCS0101	PER_SUSP	M	P_HTHAB	DE	6.12 	6.39 	1.61 	1.85 	1.52 	1.54 	1.63 	1.51 	1.70 	1.53 	1.54 	1.45 	1.46 	1.32 	1.33 	1.53 
A	ICCS0101	PER_SUSP	M	P_HTHAB	DK								1.78 	1.41 	2.34 	2.29 	2.60 	4.25 	2.75 	3.32 	2.75 
A	ICCS0101	PER_SUSP	M	P_HTHAB	EL							1.92 	1.65 	1.78 	1.70 	1.73 	1.63 	1.32 	1.58 	1.86 	3.06 
A	ICCS0101	PER_SUSP	M	P_HTHAB	ES		2.10 	1.74 	2.04 	1.92 	1.31 	1.38 	1.51 	1.57 	1.45 	1.44 	1.60 	1.53 	1.37 	1.45 	1.49 
A	ICCS0101	PER_SUSP	M	P_HTHAB	EU_V								3.52 	3.70 	3.57 	3.32 	3.42 	3.41 	3.39 	3.47 	3.42 
A	ICCS0101	PER_SUSP	M	P_HTHAB	FI	6.16 	4.75 	4.99 	4.06 	3.47 	3.75 	3.13 	3.23 	3.11 	2.36 	1.91 	3.16 	2.97 	6.18 	2.59 	2.76 
A	ICCS0101	PER_SUSP	M	P_HTHAB	FR	2.78 	2.63 	2.68 	2.60 	2.08 	2.13 	2.38 	2.07 	2.32 	2.62 	2.69 	2.58 	2.58 	2.85 	3.20 	3.23 
A	ICCS0101	PER_SUSP	M	P_HTHAB	HR	2.94 	1.69 	2.36 	2.18 	2.38 	1.65 	1.61 	1.62 	2.18 	1.55 	0.86 	1.06 	1.57 	1.48 	1.50 	1.07 
A	ICCS0101	PER_SUSP	M	P_HTHAB	HU	5.18 	3.09 	2.48 	2.93 	2.41 	3.14 	2.32 	2.11 	1.77 	1.65 	0.56 	1.03 	1.62 	1.37 	1.66 	1.36 
A	ICCS0101	PER_SUSP	M	P_HTHAB	IE										1.39 	1.09 	1.07 	1.26 	0.93 	1.06 	1.42 
A	ICCS0101	PER_SUSP	M	P_HTHAB	IS	0.00 	0.62 	1.25 	1.25 	0.62 	0.62 	1.22 	1.21 	0.60 	1.75 	1.13 	0.55 	1.60 	4.23 	2.59 	3.00 
A	ICCS0101	PER_SUSP	M	P_HTHAB	IT	3.61 	3.40 	3.43 	3.06 	3.44 	3.76 	3.40 	3.34 	3.20 	3.11 	2.68 	3.04 	2.69 	2.66 	2.43 	2.67 
A	ICCS0101	PER_SUSP	M	P_HTHAB	LI		0.00 	5.63 	5.59 	0.00 	0.00 	5.43 	0.00 	0.00 	5.33 	5.29 	5.26 	5.20 			
A	ICCS0101	PER_SUSP	M	P_HTHAB	LT	17.41 	18.12 	16.62 	15.42 	12.94 	12.71 	12.98 	9.73 	10.23 	13.79 	7.86 	7.02 	6.29 	6.09 	4.75 	5.61 
A	ICCS0101	PER_SUSP	M	P_HTHAB	LU		2.04 	3.21 	1.18 			1.09 	0.35 	0.69 	1.01 	3.64 	2.59 	0.63 	0.94 	2.46 	
A	ICCS0101	PER_SUSP	M	P_HTHAB	LV		19.04 	36.77 	5.38 	11.87 	15.76 	15.38 	15.25 	14.15 	16.30 	15.29 	14.69 	13.17 	14.05 	13.35 	11.35 
A	ICCS0101	PER_SUSP	M	P_HTHAB	ME						3.26 	4.88 	4.88 	6.82 	2.92 	2.60 	5.85 	4.55 	8.47 	3.93 	1.64 
A	ICCS0101	PER_SUSP	M	P_HTHAB	MK	3.90 	2.53 	4.18 	2.52 	2.04 	1.74 	1.93 									
A	ICCS0101	PER_SUSP	M	P_HTHAB	MT																0.70 
A	ICCS0101	PER_SUSP	M	P_HTHAB	NL	21.76 	29.55 	35.47 	37.48 	42.44 	37.17 	35.26 	34.21 	31.88 	30.02 	27.54 	27.89 	29.69 	29.24 	29.96 	26.50 
A	ICCS0101	PER_SUSP	M	P_HTHAB	NO	1.02 	1.00 	1.69 	1.22 	1.00 	0.87 	1.05 	1.19 	1.14 	0.98 	1.39 	0.89 	0.89 	1.25 	0.99 	0.69 
A	ICCS0101	PER_SUSP	M	P_HTHAB	PL		2.27 				2.16 	2.04 	2.03 								
A	ICCS0101	PER_SUSP	M	P_HTHAB	PT	1.74 	1.70 	1.36 	1.13 	1.77 	1.44 	0.95 	1.04 		0.90 	1.03 	1.01 	0.88 	1.13 	1.26 	0.62 
A	ICCS0101	PER_SUSP	M	P_HTHAB	RS	4.41 	4.23 	3.49 	3.40 	2.93 	3.89 	3.39 	2.89 	3.39 	1.98 	2.96 	2.45 	2.37 	2.87 	2.78 	3.13 
A	ICCS0101	PER_SUSP	M	P_HTHAB	SE	1.87 	2.03 	2.33 	2.15 	1.94 	3.90 	4.80 	5.23 	5.46 	5.64 	6.08 	6.73 	6.54 	5.95 	6.42 	7.66 
A	ICCS0101	PER_SUSP	M	P_HTHAB	SI	1.12 	1.20 	1.08 	1.68 	1.57 	1.86 	2.84 	1.17 	1.17 	1.56 	0.78 	2.79 	1.14 	1.04 	2.27 	1.41 
A	ICCS0101	PER_SUSP	M	P_HTHAB	SK						2.01 	1.82 	1.55 	1.51 	1.92 	1.54 	2.71 	1.95 	2.03 	1.13 	1.96 
A	ICCS0101	PER_SUSP	M	P_HTHAB	TR		12.49 	9.49 	9.39 	10.07 			13.05 	14.07 	15.46 	12.40 	11.63 	14.45 	13.36 	14.39 	14.57 
A	ICCS0101	PER_SUSP	M	P_HTHAB	XK									5.09 	4.76 	5.85 	169.30 	28.35 			
A	ICCS0101	PER_SUSP	T	NR	AL	88 	102 	132 	159 	163 	133 	110 	81 	80 	48 	60 	78 	70 	67 	36 	41 
A	ICCS0101	PER_SUSP	T	NR	AT	130 	155 	184 	186 	194 	64 	46 	46 	56 	97 	93 	91 	57 	54 	63 	76 
A	ICCS0101	PER_SUSP	T	NR	BA	31 		67 	70 	96 	74 	52 	55 	56 	34 	39 	42 	45 	31 	39 	40 
A	ICCS0101	PER_SUSP	T	NR	BE	190 	217 	176 	224 	203 	217 	201 	134 	105 	107 	106 	97 	86 	77 	109 	75 
A	ICCS0101	PER_SUSP	T	NR	BG	130 	102 	100 	79 	85 	58 	93 	105 	72 	94 	116 	118 	74 	92 	93 	84 
A	ICCS0101	PER_SUSP	T	NR	CH		69 	63 	48 	64 	57 	50 	54 	52 	48 	53 	49 	49 	53 	44 	63 
A	ICCS0101	PER_SUSP	T	NR	CY	29 								13 	7 	15 	15 	29 	20 	20 	19 
A	ICCS0101	PER_SUSP	T	NR	CZ	109 	104 	101 	73 	118 	93 	70 	88 	152 	153 	112 	74 	55 	48 	74 	68 
A	ICCS0101	PER_SUSP	T	NR	DE	2826 	2957 	803 	846 	721 	737 	782 	720 	824 	764 	760 	724 	725 	677 	681 	758 
A	ICCS0101	PER_SUSP	T	NR	DK								57 	43 	77 	72 	86 	134 	89 	111 	92 
A	ICCS0101	PER_SUSP	T	NR	EL	260 	275 	250 	277 	242 	222 	114 	97 	117 	115 	126 	109 	104 	112 	125 	160 
A	ICCS0101	PER_SUSP	T	NR	ES	507 	563 	456 	554 	506 	361 	368 	401 	418 	374 	384 	420 	407 	360 	375 	399 
A	ICCS0101	PER_SUSP	T	NR	FI	181 	148 	151 	128 	104 	119 	109 	103 	98 	68 	64 	106 	105 	178 	83 	83 
A	ICCS0101	PER_SUSP	T	NR	FR	984 	961 	964 	971 	780 	822 	892 	763 	849 	990 	1014 	972 	963 	1052 	1189 	1242 
A	ICCS0101	PER_SUSP	T	NR	HR	68 	39 	57 	51 	51 	39 	34 	38 	46 	39 	21 	25 	32 	30 	32 	24 
A	ICCS0101	PER_SUSP	T	NR	HU	291 	170 	143 	169 	137 	185 	137 	114 	96 	95 	30 	62 	93 	77 	96 	73 
A	ICCS0101	PER_SUSP	T	NR	IE	32 									37 	29 	27 	38 	23 	33 	39 
A	ICCS0101	PER_SUSP	T	NR	IS	0 	1 	2 	3 	1 	1 	2 	3 	1 	3 	2 	1 	3 	10 	5 	7 
A	ICCS0101	PER_SUSP	T	NR	IT	1116 	1049 	1061 	946 	1061 	1158 	1075 	1058 	1023 	988 	836 	955 	832 	820 	757 	827 
A	ICCS0101	PER_SUSP	T	NR	LI	2 	0 	2 	3 	0 	0 	1 	0 	0 	1 	1 	1 	1 			
A	ICCS0101	PER_SUSP	T	NR	LT	287 	287 	270 	240 	199 	195 	197 	145 	152 	209 	115 	99 	99 	90 	70 	83 
A	ICCS0101	PER_SUSP	T	NR	LU	9 	5 	11 	4 			3 	3 	3 	4 	12 	10 	2 	4 	9 	
A	ICCS0101	PER_SUSP	T	NR	LV	306 	222 	412 	58 	127 	167 	0 	163 	142 	176 	157 	157 	140 	151 	145 	119 
A	ICCS0101	PER_SUSP	T	NR	ME						11 	15 	16 	22 	9 	8 	21 	16 	26 	12 	5 
A	ICCS0101	PER_SUSP	T	NR	MK	41 	30 	45 	29 	24 	18 	25 									
A	ICCS0101	PER_SUSP	T	NR	MT						6 	6 	4 	5 							2 
A	ICCS0101	PER_SUSP	T	NR	NL	2070 	2880 	3270 	3475 	3955 	3504 	3290 	3215 	2985 	2824 	2626 	2649 	2806 	2810 	2870 	2615 
A	ICCS0101	PER_SUSP	T	NR	NO	28 	25 	44 	32 	28 	27 	31 	33 	33 	28 	40 	26 	28 	36 	34 	21 
A	ICCS0101	PER_SUSP	T	NR	PL	456 	494 	453 	449 	398 	486 	458 	448 								
A	ICCS0101	PER_SUSP	T	NR	PT	94 	94 	79 	61 	97 	77 	50 	54 		48 	55 	52 	51 	69 	72 	45 
A	ICCS0101	PER_SUSP	T	NR	RO	512 	447 	437 	362 	403 	367 	334 	304 	258 	243 	229 	216 	240 	168 	146 	123 
A	ICCS0101	PER_SUSP	T	NR	RS	163 	164 	140 	134 	113 	154 	130 	100 	128 	79 	114 	99 	91 	112 	98 	114 
A	ICCS0101	PER_SUSP	T	NR	SE	200 	209 	248 	243 	219 	214 	256 	276 	327 	316 	360 	399 	392 	362 	374 	471 
A	ICCS0101	PER_SUSP	T	NR	SI	11 	14 	12 	19 	18 	21 	31 	14 	13 	18 	9 	31 	12 	12 	27 	16 
A	ICCS0101	PER_SUSP	T	NR	SK	87 	79 	77 	106 	77 	62 	51 	42 	48 	55 	47 	81 	55 	64 	37 	60 
A	ICCS0101	PER_SUSP	T	NR	TR		4785 	3748 	3746 	4039 			5496 	6020 	6647 	5382 	5223 	6529 	6089 	6617 	6735 
A	ICCS0101	PER_SUSP	T	NR	XK									48 	46 	58 	1660 	250 	269 		
A	ICCS0101	PER_SUSP	T	P_HTHAB	AL	2.78 	3.20 		5.61 			3.80 	2.80 	2.77 	1.67 	2.09 	2.72 	2.46 	2.37 	1.29 	1.48 
A	ICCS0101	PER_SUSP	T	P_HTHAB	AT	1.56 	1.86 	2.20 	2.22 	2.31 	0.76 	0.54 	0.54 	0.64 	1.11 	1.05 	1.03 	0.64 	0.60 	0.70 	0.83 
A	ICCS0101	PER_SUSP	T	P_HTHAB	BA	0.81 		1.74 	1.82 	2.50 											
A	ICCS0101	PER_SUSP	T	P_HTHAB	BE	1.78 	2.02 	1.62 	2.04 	1.83 	1.94 	1.80 	1.19 	0.93 	0.94 	0.93 	0.85 	0.75 	0.67 	0.94 	0.64 
A	ICCS0101	PER_SUSP	T	P_HTHAB	BG	1.73 	1.37 	1.35 	1.07 	1.16 	0.80 	1.28 	1.46 	1.01 	1.32 	1.65 	1.69 	1.06 	1.33 	1.43 	1.30 
A	ICCS0101	PER_SUSP	T	P_HTHAB	CH		0.90 	0.81 	0.61 	0.80 	0.71 	0.61 	0.66 	0.62 	0.57 	0.62 	0.57 	0.57 	0.61 	0.50 	0.71 
A	ICCS0101	PER_SUSP	T	P_HTHAB	CY	3.74 								1.53 	0.82 	1.74 	1.71 	3.27 	2.23 	2.21 	2.00 
A	ICCS0101	PER_SUSP	T	P_HTHAB	CZ	1.05 	1.00 	0.97 	0.70 	1.12 	0.88 	0.67 	0.84 	1.44 	1.45 	1.06 	0.69 	0.51 	0.45 	0.70 	0.63 
A	ICCS0101	PER_SUSP	T	P_HTHAB	DE	3.44 	3.61 	0.98 	1.05 	0.90 	0.92 	0.97 	0.89 	1.00 	0.93 	0.92 	0.87 	0.87 	0.81 	0.82 	0.91 
A	ICCS0101	PER_SUSP	T	P_HTHAB	DK								1.01 	0.75 	1.34 	1.25 	1.48 	2.30 	1.52 	1.89 	1.55 
A	ICCS0101	PER_SUSP	T	P_HTHAB	EL	2.33 	2.48 	2.25 	2.49 	2.18 	2.02 	1.04 	0.89 	1.08 	1.07 	1.17 	1.02 	0.97 	1.05 	1.20 	1.54 
A	ICCS0101	PER_SUSP	T	P_HTHAB	ES	1.11 	1.22 	0.98 	1.19 	1.08 	0.77 	0.79 	0.86 	0.90 	0.80 	0.82 	0.89 	0.86 	0.76 	0.79 	0.83 
A	ICCS0101	PER_SUSP	T	P_HTHAB	EU_V								1.92 	2.01 	1.95 	1.82 	1.86 	1.85 	1.83 	1.86 	1.84 
A	ICCS0101	PER_SUSP	T	P_HTHAB	FI	3.41 	2.78 	2.82 	2.38 	1.93 	2.19 	2.00 	1.88 	1.79 	1.24 	1.16 	1.92 	1.90 	3.22 	1.50 	1.49 
A	ICCS0101	PER_SUSP	T	P_HTHAB	FR	1.54 	1.49 	1.49 	1.49 	1.19 	1.25 	1.35 	1.15 	1.27 	1.48 	1.51 	1.45 	1.43 	1.55 	1.75 	1.82 
A	ICCS0101	PER_SUSP	T	P_HTHAB	HR	1.58 	0.90 	1.32 	1.19 	1.19 	0.92 	0.80 	0.90 	1.10 	0.94 	0.51 	0.61 	0.79 	0.74 	0.83 	0.62 
A	ICCS0101	PER_SUSP	T	P_HTHAB	HU	2.90 	1.69 	1.43 	1.69 	1.38 	1.87 	1.39 	1.16 	0.98 	0.97 	0.31 	0.63 	0.95 	0.79 	0.99 	0.76 
A	ICCS0101	PER_SUSP	T	P_HTHAB	IE	0.72 									0.77 	0.60 	0.55 	0.77 	0.46 	0.64 	0.74 
A	ICCS0101	PER_SUSP	T	P_HTHAB	IS	0.00 	0.31 	0.63 	0.94 	0.31 	0.31 	0.61 	0.91 	0.30 	0.89 	0.57 	0.28 	0.82 	2.71 	1.33 	1.81 
A	ICCS0101	PER_SUSP	T	P_HTHAB	IT	1.90 	1.78 	1.79 	1.59 	1.79 	1.94 	1.77 	1.74 	1.69 	1.63 	1.38 	1.60 	1.40 	1.38 	1.28 	1.40 
A	ICCS0101	PER_SUSP	T	P_HTHAB	LI	5.66 	0.00 	5.57 	8.30 	0.00 	0.00 	2.69 	0.00 	0.00 	2.64 	2.62 	2.61 	2.58 			
A	ICCS0101	PER_SUSP	T	P_HTHAB	LT	8.93 	9.01 	8.59 	7.86 	6.63 	6.56 	6.69 	4.96 	5.26 	7.34 	4.09 	3.54 	3.54 	3.22 	2.49 	2.90 
A	ICCS0101	PER_SUSP	T	P_HTHAB	LU	1.86 	1.01 	2.19 	0.78 			0.55 	0.53 	0.52 	0.68 	1.99 	1.63 	0.32 	0.63 	1.39 	
A	ICCS0101	PER_SUSP	T	P_HTHAB	LV	13.96 	10.26 	19.43 	2.80 	6.21 	8.25 	0.00 	8.21 	7.21 	9.03 	8.12 	8.18 	7.34 	7.98 	7.73 	6.32 
A	ICCS0101	PER_SUSP	T	P_HTHAB	ME						1.77 	2.41 	2.57 	3.54 	1.45 	1.29 	3.38 	2.57 	4.19 	1.94 	0.81 
A	ICCS0101	PER_SUSP	T	P_HTHAB	MK	2.00 	1.46 	2.19 	1.41 	1.17 	0.87 	1.21 									
A	ICCS0101	PER_SUSP	T	P_HTHAB	MT						1.42 	1.41 	0.93 	1.15 							0.37 
A	ICCS0101	PER_SUSP	T	P_HTHAB	NL	12.62 	17.47 	19.73 	20.86 	23.64 	20.88 	19.55 	19.02 	17.58 	16.53 	15.28 	15.33 	16.12 	16.08 	16.32 	14.68 
A	ICCS0101	PER_SUSP	T	P_HTHAB	NO	0.59 	0.52 	0.91 	0.65 	0.56 	0.53 	0.61 	0.64 	0.63 	0.53 	0.76 	0.49 	0.52 	0.67 	0.63 	0.38 
A	ICCS0101	PER_SUSP	T	P_HTHAB	PL	1.20 	1.30 	1.19 	1.18 	1.05 	1.28 	1.20 	1.18 								
A	ICCS0101	PER_SUSP	T	P_HTHAB	PT	0.89 	0.89 	0.75 	0.58 	0.92 	0.73 	0.48 	0.52 		0.47 	0.53 	0.51 	0.50 	0.67 	0.70 	0.43 
A	ICCS0101	PER_SUSP	T	P_HTHAB	RO	2.48 	2.19 	2.04 	1.69 	2.01 	1.83 	1.67 	1.53 	1.31 	1.24 	1.17 	1.11 	1.24 	0.87 	0.77 	0.65 
A	ICCS0101	PER_SUSP	T	P_HTHAB	RS	2.21 	2.24 	1.92 	1.85 	1.57 	2.14 	1.82 	1.41 	1.81 	1.12 	1.63 	1.42 	1.31 	1.63 	1.44 	1.72 
A	ICCS0101	PER_SUSP	T	P_HTHAB	SE	2.18 	2.26 	2.66 	2.58 	2.31 	2.24 	2.65 	2.83 	3.32 	3.16 	3.56 	3.90 	3.80 	3.49 	3.58 	4.48 
A	ICCS0101	PER_SUSP	T	P_HTHAB	SI	0.55 	0.69 	0.59 	0.93 	0.88 	1.02 	1.50 	0.68 	0.63 	0.87 	0.44 	1.49 	0.57 	0.57 	1.28 	0.76 
A	ICCS0101	PER_SUSP	T	P_HTHAB	SK	1.62 	1.47 	1.43 	1.97 	1.42 	1.15 	0.94 	0.77 	0.88 	1.01 	0.86 	1.49 	1.01 	1.17 	0.68 	1.11 
A	ICCS0101	PER_SUSP	T	P_HTHAB	TR		6.69 	5.17 	5.08 	5.41 			7.07 	7.65 	8.33 	6.66 	6.37 	7.85 	7.28 	7.81 	7.90 
A	ICCS0101	PER_SUSP	T	P_HTHAB	XK									2.71 	2.58 	3.22 	92.44 	14.03 			
A	ICCS0101	PER_VICT	F	NR	AL	19 	7 	19 	23 	26 	25 	13 	16 	17 	12 	15 	13 	9 	12 	8 	12 
A	ICCS0101	PER_VICT	F	NR	AT	39 	56 	33 	35 	38 	30 	23 	17 	31 	37 	44 	40 	37 	40 	41 	45 
A	ICCS0101	PER_VICT	F	NR	BA		15 	10 	16 	24 	14 	11 	18 	15 	10 	8 	10 	5 	7 	12 	13 
A	ICCS0101	PER_VICT	F	NR	BG	36 	35 	27 	30 	37 	34 	26 	29 	22 	35 	38 	23 	26 	28 	29 	31 
A	ICCS0101	PER_VICT	F	NR	CH		27 	26 	23 	17 	32 	24 	30 	25 	20 	28 	26 	27 	25 	20 	28 
A	ICCS0101	PER_VICT	F	NR	CY	2 	7 	1 	6 	5 	3 	5 	2 	5 	0 	6 	10 	10 	7 	4 	1 
