freq	leg_stat	sex	unit	geo	2022 	2023 
A	CRIM	CRT_PEN	P_HTHAB	IT	1894.10 	1600.10 
A	CRIM	CRT_PEN	P_HTHAB	LT	110.83 	105.31 
A	CRIM	CRT_PEN	P_HTHAB	LV	229.67 	241.21 
A	CRIM	CRT_PEN	P_HTHAB	MT	3166.97 	3663.86 
A	CRIM	CRT_PEN	P_HTHAB	NL	345.35 	332.83 
A	CRIM	CRT_PEN	P_HTHAB	PL	1017.91 	1021.92 
A	CRIM	CRT_PEN	P_HTHAB	PT	437.84 	453.19 
A	CRIM	CRT_PEN	P_HTHAB	RO	583.15 	619.91 
A	CRIM	CRT_PEN	P_HTHAB	SE	444.21 	440.70 
A	CRIM	CRT_PEN	P_HTHAB	SI	1411.36 	1458.92 
A	CRIM	CRT_PEN	P_HTHAB	SK	435.07 	440.32 
A	CRIM	CRT_RESL	NR	AT	69435 	73402 
A	CRIM	CRT_RESL	NR	BE	214735 	193588 
A	CRIM	CRT_RESL	NR	BG	126366 	132382 
A	CRIM	CRT_RESL	NR	CY	66194 	75962 
A	CRIM	CRT_RESL	NR	CZ	66020 	68250 
A	CRIM	CRT_RESL	NR	DK	152630 	155976 
A	CRIM	CRT_RESL	NR	EE	17270 	16484 
A	CRIM	CRT_RESL	NR	EL	185752 	138028 
A	CRIM	CRT_RESL	NR	ES	755978 	742983 
A	CRIM	CRT_RESL	NR	FI	64657 	66434 
A	CRIM	CRT_RESL	NR	FR	928818 	942408 
A	CRIM	CRT_RESL	NR	HR	174710 	156254 
A	CRIM	CRT_RESL	NR	HU	373018 	370639 
A	CRIM	CRT_RESL	NR	IE	291164 	320586 
A	CRIM	CRT_RESL	NR	IT	1150967 	1224476 
A	CRIM	CRT_RESL	NR	LT	15545 	15359 
A	CRIM	CRT_RESL	NR	LU	14015 	14455 
A	CRIM	CRT_RESL	NR	LV	9200 	9186 
A	CRIM	CRT_RESL	NR	MT	11430 	10164 
A	CRIM	CRT_RESL	NR	NL	250241 	257769 
A	CRIM	CRT_RESL	NR	PL	2044536 	2016887 
A	CRIM	CRT_RESL	NR	PT	78261 	75661 
A	CRIM	CRT_RESL	NR	RO	357069 	366736 
A	CRIM	CRT_RESL	NR	SE	122925 	126312 
A	CRIM	CRT_RESL	NR	SI	74258 	72593 
A	CRIM	CRT_RESL	NR	SK	64745 	65353 
A	CRIM	CRT_RESL	P_HTHAB	AT	773.31 	806.19 
A	CRIM	CRT_RESL	P_HTHAB	BE	1848.36 	1648.57 
A	CRIM	CRT_RESL	P_HTHAB	BG	1847.74 	2053.16 
A	CRIM	CRT_RESL	P_HTHAB	CY	7316.64 	8003.72 
A	CRIM	CRT_RESL	P_HTHAB	CZ	627.76 	630.34 
A	CRIM	CRT_RESL	P_HTHAB	DK	2598.66 	2629.11 
A	CRIM	CRT_RESL	P_HTHAB	EE	1296.75 	1206.84 
A	CRIM	CRT_RESL	P_HTHAB	EL	1775.87 	1325.41 
A	CRIM	CRT_RESL	P_HTHAB	ES	1593.78 	1545.13 
A	CRIM	CRT_RESL	P_HTHAB	FI	1165.36 	1194.00 
A	CRIM	CRT_RESL	P_HTHAB	FR	1368.49 	1380.27 
A	CRIM	CRT_RESL	P_HTHAB	HR	4523.46 	4057.60 
A	CRIM	CRT_RESL	P_HTHAB	HU	3849.91 	3860.93 
A	CRIM	CRT_RESL	P_HTHAB	IE	5754.22 	6081.62 
A	CRIM	CRT_RESL	P_HTHAB	IT	1949.80 	2075.48 
A	CRIM	CRT_RESL	P_HTHAB	LT	553.99 	537.54 
A	CRIM	CRT_RESL	P_HTHAB	LU	2171.53 	2187.47 
A	CRIM	CRT_RESL	P_HTHAB	LV	490.47 	487.84 
A	CRIM	CRT_RESL	P_HTHAB	MT	2193.98 	1875.10 
A	CRIM	CRT_RESL	P_HTHAB	NL	1422.58 	1447.22 
A	CRIM	CRT_RESL	P_HTHAB	PL	5429.76 	5487.57 
A	CRIM	CRT_RESL	P_HTHAB	PT	756.00 	719.44 
A	CRIM	CRT_RESL	P_HTHAB	RO	1875.12 	1924.66 
A	CRIM	CRT_RESL	P_HTHAB	SE	1176.05 	1200.51 
A	CRIM	CRT_RESL	P_HTHAB	SI	3524.05 	3429.10 
A	CRIM	CRT_RESL	P_HTHAB	SK	1191.32 	1203.82 
A	NCRIM	CRT_BGHT	NR	AT	3170632 	3227078 
A	NCRIM	CRT_BGHT	NR	BE	975493 	1115424 
A	NCRIM	CRT_BGHT	NR	BG	322794 	328867 
A	NCRIM	CRT_BGHT	NR	CY	28202 	27878 
A	NCRIM	CRT_BGHT	NR	CZ	931749 	956587 
A	NCRIM	CRT_BGHT	NR	DK	2884662 	2388978 
A	NCRIM	CRT_BGHT	NR	EE	319774 	328254 
A	NCRIM	CRT_BGHT	NR	EL	214619 	219416 
A	NCRIM	CRT_BGHT	NR	ES	2834976 	3088809 
A	NCRIM	CRT_BGHT	NR	FI	458372 	517344 
A	NCRIM	CRT_BGHT	NR	FR	2434599 	2642957 
A	NCRIM	CRT_BGHT	NR	HR	1013811 	994028 
A	NCRIM	CRT_BGHT	NR	HU	654184 	676322 
A	NCRIM	CRT_BGHT	NR	IE	183615 	199589 
A	NCRIM	CRT_BGHT	NR	IT	3074970 	2996457 
A	NCRIM	CRT_BGHT	NR	LT	184724 	183124 
A	NCRIM	CRT_BGHT	NR	LU	11983 	12330 
A	NCRIM	CRT_BGHT	NR	LV	369949 	354094 
A	NCRIM	CRT_BGHT	NR	MT	13656 	14202 
A	NCRIM	CRT_BGHT	NR	NL	1088809 	1091103 
A	NCRIM	CRT_BGHT	NR	PL	10117066 	10215282 
A	NCRIM	CRT_BGHT	NR	RO	1446296 	1614973 
A	NCRIM	CRT_BGHT	NR	SE	240063 	253507 
A	NCRIM	CRT_BGHT	NR	SI	579770 	576612 
A	NCRIM	CRT_BGHT	NR	SK	782082 	653664 
A	NCRIM	CRT_BGHT	P_HTHAB	AT	35311.92 	35443.81 
A	NCRIM	CRT_BGHT	P_HTHAB	BE	8396.67 	9498.79 
A	NCRIM	CRT_BGHT	P_HTHAB	BG	4719.94 	5100.52 
A	NCRIM	CRT_BGHT	P_HTHAB	CY	3117.26 	2937.36 
A	NCRIM	CRT_BGHT	P_HTHAB	CZ	8859.70 	8834.77 
A	NCRIM	CRT_BGHT	P_HTHAB	DK	49113.84 	40268.28 
A	NCRIM	CRT_BGHT	P_HTHAB	EE	24010.73 	24032.35 
A	NCRIM	CRT_BGHT	P_HTHAB	EL	2051.85 	2106.94 
A	NCRIM	CRT_BGHT	P_HTHAB	ES	5976.81 	6423.60 
A	NCRIM	CRT_BGHT	P_HTHAB	FI	8261.57 	9298.11 
A	NCRIM	CRT_BGHT	P_HTHAB	FR	3587.05 	3870.92 
A	NCRIM	CRT_BGHT	P_HTHAB	HR	26248.86 	25812.92 
A	NCRIM	CRT_BGHT	P_HTHAB	HU	6751.81 	7045.21 
A	NCRIM	CRT_BGHT	P_HTHAB	IE	3628.75 	3786.27 
A	NCRIM	CRT_BGHT	P_HTHAB	IT	5209.15 	5078.98 
A	NCRIM	CRT_BGHT	P_HTHAB	LT	6583.18 	6409.03 
A	NCRIM	CRT_BGHT	P_HTHAB	LU	1856.69 	1865.89 
A	NCRIM	CRT_BGHT	P_HTHAB	LV	19722.65 	18804.70 
A	NCRIM	CRT_BGHT	P_HTHAB	MT	2621.26 	2620.05 
A	NCRIM	CRT_BGHT	P_HTHAB	NL	6189.70 	6125.91 
A	NCRIM	CRT_BGHT	P_HTHAB	PL	26868.33 	27793.86 
A	NCRIM	CRT_BGHT	P_HTHAB	RO	7595.11 	8475.53 
A	NCRIM	CRT_BGHT	P_HTHAB	SE	2296.74 	2409.41 
A	NCRIM	CRT_BGHT	P_HTHAB	SI	27514.02 	27237.58 
A	NCRIM	CRT_BGHT	P_HTHAB	SK	14390.50 	12040.69 
A	NCRIM	CRT_PEN	NR	AT	3159103 	3248665 
A	NCRIM	CRT_PEN	NR	BE	990588 	1098529 
A	NCRIM	CRT_PEN	NR	BG	323177 	332640 
A	NCRIM	CRT_PEN	NR	CY	28598 	32918 
A	NCRIM	CRT_PEN	NR	CZ	950250 	976167 
A	NCRIM	CRT_PEN	NR	DK	2879334 	2378373 
A	NCRIM	CRT_PEN	NR	EE	318878 	328698 
A	NCRIM	CRT_PEN	NR	EL	215909 	215413 
A	NCRIM	CRT_PEN	NR	ES	2711212 	2698418 
A	NCRIM	CRT_PEN	NR	FI	451783 	492200 
A	NCRIM	CRT_PEN	NR	FR	2355029 	2446309 
A	NCRIM	CRT_PEN	NR	HR	1058054 	960559 
A	NCRIM	CRT_PEN	NR	HU	655585 	674203 
A	NCRIM	CRT_PEN	NR	IE	153977 	161406 
A	NCRIM	CRT_PEN	NR	IT	3244585 	3183421 
A	NCRIM	CRT_PEN	NR	LT	183381 	183956 
A	NCRIM	CRT_PEN	NR	LU	11738 	11790 
A	NCRIM	CRT_PEN	NR	LV	367478 	356682 
A	NCRIM	CRT_PEN	NR	MT	11855 	12670 
A	NCRIM	CRT_PEN	NR	NL	1072219 	1089945 
A	NCRIM	CRT_PEN	NR	PL	10422527 	10416679 
A	NCRIM	CRT_PEN	NR	RO	1391020 	1396954 
A	NCRIM	CRT_PEN	NR	SE	246209 	259606 
A	NCRIM	CRT_PEN	NR	SI	584840 	575866 
A	NCRIM	CRT_PEN	NR	SK	787758 	686853 
A	NCRIM	CRT_PEN	P_HTHAB	AT	35183.52 	35680.90 
A	NCRIM	CRT_PEN	P_HTHAB	BE	8526.60 	9354.92 
A	NCRIM	CRT_PEN	P_HTHAB	BG	4725.54 	5159.04 
A	NCRIM	CRT_PEN	P_HTHAB	CY	3161.03 	3468.40 
A	NCRIM	CRT_PEN	P_HTHAB	CZ	9035.62 	9015.60 
A	NCRIM	CRT_PEN	P_HTHAB	DK	49023.12 	40089.53 
A	NCRIM	CRT_PEN	P_HTHAB	EE	23943.46 	24064.85 
A	NCRIM	CRT_PEN	P_HTHAB	EL	2064.18 	2068.50 
A	NCRIM	CRT_PEN	P_HTHAB	ES	5715.89 	5611.72 
A	NCRIM	CRT_PEN	P_HTHAB	FI	8142.81 	8846.20 
A	NCRIM	CRT_PEN	P_HTHAB	FR	3469.81 	3582.91 
A	NCRIM	CRT_PEN	P_HTHAB	HR	27394.37 	24943.79 
A	NCRIM	CRT_PEN	P_HTHAB	HU	6766.27 	7023.14 
A	NCRIM	CRT_PEN	P_HTHAB	IE	3043.02 	3061.92 
A	NCRIM	CRT_PEN	P_HTHAB	IT	5496.49 	5395.88 
A	NCRIM	CRT_PEN	P_HTHAB	LT	6535.32 	6438.15 
A	NCRIM	CRT_PEN	P_HTHAB	LU	1818.73 	1784.18 
A	NCRIM	CRT_PEN	P_HTHAB	LV	19590.92 	18942.14 
A	NCRIM	CRT_PEN	P_HTHAB	MT	2275.56 	2337.42 
A	NCRIM	CRT_PEN	P_HTHAB	NL	6095.38 	6119.40 
A	NCRIM	CRT_PEN	P_HTHAB	PL	27679.55 	28341.82 
A	NCRIM	CRT_PEN	P_HTHAB	RO	7304.84 	7331.34 
A	NCRIM	CRT_PEN	P_HTHAB	SE	2355.54 	2467.37 
A	NCRIM	CRT_PEN	P_HTHAB	SI	27754.63 	27202.34 
A	NCRIM	CRT_PEN	P_HTHAB	SK	14494.94 	12652.04 
A	NCRIM	CRT_RESL	NR	AT	3159103 	3248665 
A	NCRIM	CRT_RESL	NR	BE	990588 	1098529 
A	NCRIM	CRT_RESL	NR	BG	323177 	332640 
A	NCRIM	CRT_RESL	NR	CY	28598 	32918 
A	NCRIM	CRT_RESL	NR	CZ	950250 	976167 
A	NCRIM	CRT_RESL	NR	DK	2879334 	2378373 
A	NCRIM	CRT_RESL	NR	EE	318878 	328698 
A	NCRIM	CRT_RESL	NR	EL	215909 	215413 
A	NCRIM	CRT_RESL	NR	ES	2711212 	2698418 
A	NCRIM	CRT_RESL	NR	FI	451783 	492200 
A	NCRIM	CRT_RESL	NR	FR	2355029 	2446309 
A	NCRIM	CRT_RESL	NR	HR	1058054 	960559 
A	NCRIM	CRT_RESL	NR	HU	655585 	674203 
A	NCRIM	CRT_RESL	NR	IE	153977 	161406 
A	NCRIM	CRT_RESL	NR	IT	3244585 	3183421 
A	NCRIM	CRT_RESL	NR	LT	183381 	183956 
A	NCRIM	CRT_RESL	NR	LU	11738 	11790 
A	NCRIM	CRT_RESL	NR	LV	367478 	356682 
A	NCRIM	CRT_RESL	NR	MT	11855 	12670 
A	NCRIM	CRT_RESL	NR	NL	1072219 	1089945 
A	NCRIM	CRT_RESL	NR	PL	10422527 	10416679 
A	NCRIM	CRT_RESL	NR	RO	1391020 	1396954 
A	NCRIM	CRT_RESL	NR	SE	246209 	259606 
A	NCRIM	CRT_RESL	NR	SI	584840 	575866 
A	NCRIM	CRT_RESL	NR	SK	787758 	686853 
A	NCRIM	CRT_RESL	P_HTHAB	AT	35183.52 	35680.90 
A	NCRIM	CRT_RESL	P_HTHAB	BE	8526.60 	9354.92 
A	NCRIM	CRT_RESL	P_HTHAB	BG	4725.54 	5159.04 
A	NCRIM	CRT_RESL	P_HTHAB	CY	3161.03 	3468.40 
A	NCRIM	CRT_RESL	P_HTHAB	CZ	9035.62 	9015.60 
A	NCRIM	CRT_RESL	P_HTHAB	DK	49023.12 	40089.53 
A	NCRIM	CRT_RESL	P_HTHAB	EE	23943.46 	24064.85 
A	NCRIM	CRT_RESL	P_HTHAB	EL	2064.18 	2068.50 
A	NCRIM	CRT_RESL	P_HTHAB	ES	5715.89 	5611.72 
A	NCRIM	CRT_RESL	P_HTHAB	FI	8142.81 	8846.20 
A	NCRIM	CRT_RESL	P_HTHAB	FR	3469.81 	3582.91 
A	NCRIM	CRT_RESL	P_HTHAB	HR	27394.37 	24943.79 
A	NCRIM	CRT_RESL	P_HTHAB	HU	6766.27 	7023.14 
A	NCRIM	CRT_RESL	P_HTHAB	IE	3043.02 	3061.92 
A	NCRIM	CRT_RESL	P_HTHAB	IT	5496.49 	5395.88 
A	NCRIM	CRT_RESL	P_HTHAB	LT	6535.32 	6438.15 
A	NCRIM	CRT_RESL	P_HTHAB	LU	1818.73 	1784.18 
A	NCRIM	CRT_RESL	P_HTHAB	LV	19590.92 	18942.14 
A	NCRIM	CRT_RESL	P_HTHAB	MT	2275.56 	2337.42 
A	NCRIM	CRT_RESL	P_HTHAB	NL	6095.38 	6119.40 
A	NCRIM	CRT_RESL	P_HTHAB	PL	27679.55 	28341.82 
A	NCRIM	CRT_RESL	P_HTHAB	RO	7304.84 	7331.34 
A	NCRIM	CRT_RESL	P_HTHAB	SE	2355.54 	2467.37 
A	NCRIM	CRT_RESL	P_HTHAB	SI	27754.63 	27202.34 
A	NCRIM	CRT_RESL	P_HTHAB	SK	14494.94 	12652.04 
