freq	iccs	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	group
A	ICCS1001	NR	RS													5.0	6.0	34.0	96.0	ICCS10
A	ICCS1001	NR	SE													1521.0	1353.0	1265.0	1420.0	ICCS10
A	ICCS1001	NR	SI													23.0	22.0	21.0	18.0	ICCS10
A	ICCS1001	NR	SK													54.0	44.0	46.0	24.0	ICCS10
A	ICCS1001	P_HTHAB	AL													2.95	2.19	2.04	2.97	ICCS10
A	ICCS1001	P_HTHAB	AT													1.33	1.33	1.17	1.47	ICCS10
A	ICCS1001	P_HTHAB	BE													6.5	6.14	5.59	4.1	ICCS10
A	ICCS1001	P_HTHAB	BG													1.49	1.32	1.43	1.43	ICCS10
A	ICCS1001	P_HTHAB	CY													0.0	0.0	0.0	0.0	ICCS10
A	ICCS1001	P_HTHAB	CZ													0.53	0.54	0.48	0.38	ICCS10
A	ICCS1001	P_HTHAB	DE													13.83	13.83	11.49	11.04	ICCS10
A	ICCS1001	P_HTHAB	DK													18.24	55.22	155.24	144.71	ICCS10
A	ICCS1001	P_HTHAB	EE													0.0	0.0	0.38	0.0	ICCS10
A	ICCS1001	P_HTHAB	EL													0.32	0.47	0.46	0.42	ICCS10
A	ICCS1001	P_HTHAB	ES													0.24	0.28	0.31	0.25	ICCS10
A	ICCS1001	P_HTHAB	FI													9.48	7.32	7.01	7.4	ICCS10
A	ICCS1001	P_HTHAB	FR													0.87	0.91	0.93	1.06	ICCS10
A	ICCS1001	P_HTHAB	HR													0.31	0.03	0.08	0.16	ICCS10
A	ICCS1001	P_HTHAB	HU													0.36	0.39	0.56	0.36	ICCS10
A	ICCS1001	P_HTHAB	IT													3.15	3.42	2.85	2.74	ICCS10
A	ICCS1001	P_HTHAB	LI													2.58	0.0	0.0	0.0	ICCS10
A	ICCS1001	P_HTHAB	LT													0.46	0.18	0.25	0.17	ICCS10
A	ICCS1001	P_HTHAB	LU													36.1	21.11	38.12	23.91	ICCS10
A	ICCS1001	P_HTHAB	LV													0.16	0.79	0.43	0.16	ICCS10
A	ICCS1001	P_HTHAB	MT													0.0	5.43	0.0	0.18	ICCS10
A	ICCS1001	P_HTHAB	NL													4.19	4.55	3.78	2.13	ICCS10
A	ICCS1001	P_HTHAB	NO													4.3	4.15	2.88	3.01	ICCS10
A	ICCS1001	P_HTHAB	PL													0.21	0.21	0.24	0.22	ICCS10
A	ICCS1001	P_HTHAB	PT													0.97	0.87	0.68	1.16	ICCS10
A	ICCS1001	P_HTHAB	RO														0.16	0.06	0.18	ICCS10
A	ICCS1001	P_HTHAB	RS													0.07	0.09	0.5	1.45	ICCS10
A	ICCS1001	P_HTHAB	SE													14.73	13.04	12.1	13.5	ICCS10
A	ICCS1001	P_HTHAB	SI													1.1	1.04	1.0	0.85	ICCS10
A	ICCS1001	P_HTHAB	SK													0.99	0.81	0.85	0.44	ICCS10
A	ICCS1002	NR	AL													0.0	33.0	56.0	36.0	ICCS10
A	ICCS1002	NR	AT													22.0	62.0	32.0	33.0	ICCS10
A	ICCS1002	NR	BE													2196.0	1705.0	1462.0	1574.0	ICCS10
A	ICCS1002	NR	CY													0.0	0.0	0.0	0.0	ICCS10
A	ICCS1002	NR	DE													51.0	23.0	19.0	23.0	ICCS10
A	ICCS1002	NR	DK													105.0	113.0	124.0	104.0	ICCS10
A	ICCS1002	NR	EE													1.0	3.0	0.0	3.0	ICCS10
A	ICCS1002	NR	EL													12.0	12.0	5.0	3.0	ICCS10
A	ICCS1002	NR	ES													3.0	0.0	0.0	1.0	ICCS10
A	ICCS1002	NR	FI													214.0	175.0	138.0	151.0	ICCS10
A	ICCS1002	NR	FR													1500.0	1360.0	1481.0	2181.0	ICCS10
A	ICCS1002	NR	HR													15.0	14.0	13.0	9.0	ICCS10
A	ICCS1002	NR	HU													474.0	515.0	914.0	907.0	ICCS10
A	ICCS1002	NR	IT													5628.0	6273.0	4967.0	4868.0	ICCS10
A	ICCS1002	NR	LT													0.0	1.0	1.0	0.0	ICCS10
A	ICCS1002	NR	LV													6.0	7.0	2.0	1.0	ICCS10
A	ICCS1002	NR	MT													3.0	0.0	0.0	0.0	ICCS10
A	ICCS1002	NR	NL													410.0	350.0	280.0	210.0	ICCS10
A	ICCS1002	NR	NO													81.0	93.0	82.0	65.0	ICCS10
A	ICCS1002	NR	PL													353.0	314.0	247.0	436.0	ICCS10
A	ICCS1002	NR	RO													17.0	14.0	12.0	49.0	ICCS10
A	ICCS1002	NR	RS													5.0	7.0	86.0	205.0	ICCS10
A	ICCS1002	NR	SE													77.0	91.0	73.0	87.0	ICCS10
A	ICCS1002	NR	SI													3.0	13.0	9.0	12.0	ICCS10
A	ICCS1002	NR	SK													385.0	424.0	326.0	343.0	ICCS10
A	ICCS1002	P_HTHAB	AL													0.0	1.17	2.0	1.3	ICCS10
A	ICCS1002	P_HTHAB	AT													0.25	0.69	0.36	0.36	ICCS10
A	ICCS1002	P_HTHAB	BE													19.06	14.76	12.58	13.4	ICCS10
A	ICCS1002	P_HTHAB	CY													0.0	0.0	0.0	0.0	ICCS10
A	ICCS1002	P_HTHAB	DE													0.06	0.03	0.02	0.03	ICCS10
A	ICCS1002	P_HTHAB	DK													1.8	1.93	2.11	1.75	ICCS10
A	ICCS1002	P_HTHAB	EE													0.08	0.23	0.0	0.22	ICCS10
A	ICCS1002	P_HTHAB	EL													0.11	0.11	0.05	0.03	ICCS10
A	ICCS1002	P_HTHAB	ES													0.01	0.0	0.0	0.0	ICCS10
A	ICCS1002	P_HTHAB	FI													3.87	3.16	2.49	2.71	ICCS10
A	ICCS1002	P_HTHAB	FR													2.22	2.01	2.18	3.19	ICCS10
A	ICCS1002	P_HTHAB	HR													0.38	0.36	0.34	0.23	ICCS10
A	ICCS1002	P_HTHAB	HU													4.89	5.34	9.51	9.45	ICCS10
A	ICCS1002	P_HTHAB	IT													9.44	10.59	8.41	8.25	ICCS10
A	ICCS1002	P_HTHAB	LT													0.0	0.04	0.04	0.0	ICCS10
A	ICCS1002	P_HTHAB	LV													0.31	0.37	0.11	0.05	ICCS10
A	ICCS1002	P_HTHAB	MT													0.58	0.0	0.0	0.0	ICCS10
A	ICCS1002	P_HTHAB	NL													2.36	2.0	1.59	1.18	ICCS10
A	ICCS1002	P_HTHAB	NO													1.51	1.72	1.51	1.18	ICCS10
A	ICCS1002	P_HTHAB	PL													0.93	0.85	0.67	1.19	ICCS10
A	ICCS1002	P_HTHAB	RO													0.09	0.07	0.06	0.26	ICCS10
A	ICCS1002	P_HTHAB	RS													0.07	0.1	1.27	3.09	ICCS10
A	ICCS1002	P_HTHAB	SE													0.75	0.88	0.7	0.83	ICCS10
A	ICCS1002	P_HTHAB	SI													0.14	0.62	0.43	0.57	ICCS10
A	ICCS1002	P_HTHAB	SK													7.05	7.77	6.0	6.32	ICCS10
A	ICCS1003	NR	AL													1.0	0.0	4.0	6.0	ICCS10
A	ICCS1003	NR	AT													0.0	0.0	0.0	0.0	ICCS10
A	ICCS1003	NR	BE													164.0	164.0	191.0	225.0	ICCS10
A	ICCS1003	NR	CY													0.0	0.0	0.0	0.0	ICCS10
A	ICCS1003	NR	DK													115.0	79.0	163.0	145.0	ICCS10
A	ICCS1003	NR	ES													453.0	409.0	432.0	414.0	ICCS10
A	ICCS1003	NR	FR													487.0	430.0	457.0	488.0	ICCS10
A	ICCS1003	NR	HR													1.0	8.0	20.0	4.0	ICCS10
A	ICCS1003	NR	HU													46.0	58.0	78.0	222.0	ICCS10
A	ICCS1003	NR	IT													327.0	280.0	281.0	232.0	ICCS10
A	ICCS1003	NR	LT													0.0	0.0	0.0	0.0	ICCS10
A	ICCS1003	NR	LV													2.0	0.0	1.0	1.0	ICCS10
A	ICCS1003	NR	MT													6.0	33.0	41.0	42.0	ICCS10
A	ICCS1003	NR	NL													25.0	10.0	15.0	5.0	ICCS10
A	ICCS1003	NR	NO													39.0	27.0	52.0	46.0	ICCS10
A	ICCS1003	NR	PL													23.0	90.0	26.0	491.0	ICCS10
A	ICCS1003	NR	RO													279.0	337.0	0.0	11.0	ICCS10
A	ICCS1003	NR	RS													6.0	6.0	9.0	16.0	ICCS10
A	ICCS1003	NR	SE													143.0	260.0	149.0	177.0	ICCS10
A	ICCS1003	NR	SI													12.0	21.0	15.0	6.0	ICCS10
A	ICCS1003	NR	SK													378.0	403.0	335.0	390.0	ICCS10
A	ICCS1003	P_HTHAB	AL													0.04	0.0	0.14	0.22	ICCS10
A	ICCS1003	P_HTHAB	AT													0.0	0.0	0.0	0.0	ICCS10
A	ICCS1003	P_HTHAB	BE													1.42	1.42	1.64	1.92	ICCS10
A	ICCS1003	P_HTHAB	CY													0.0	0.0	0.0	0.0	ICCS10
A	ICCS1003	P_HTHAB	DK													1.98	1.35	2.78	2.44	ICCS10
A	ICCS1003	P_HTHAB	ES													0.96	0.86	0.91	0.86	ICCS10
A	ICCS1003	P_HTHAB	FR													0.72	0.63	0.67	0.71	ICCS10
A	ICCS1003	P_HTHAB	HR													0.03	0.21	0.52	0.1	ICCS10
A	ICCS1003	P_HTHAB	HU													0.47	0.6	0.81	2.31	ICCS10
A	ICCS1003	P_HTHAB	IT													0.55	0.47	0.48	0.39	ICCS10
A	ICCS1003	P_HTHAB	LT													0.0	0.0	0.0	0.0	ICCS10
A	ICCS1003	P_HTHAB	LV													0.1	0.0	0.05	0.05	ICCS10
A	ICCS1003	P_HTHAB	MT													1.17	6.39	7.88	7.75	ICCS10
A	ICCS1003	P_HTHAB	NL													0.14	0.06	0.09	0.03	ICCS10
A	ICCS1003	P_HTHAB	NO													0.73	0.5	0.96	0.84	ICCS10
A	ICCS1003	P_HTHAB	PL													0.06	0.24	0.07	1.34	ICCS10
A	ICCS1003	P_HTHAB	RO													1.44	1.76	0.0	0.06	ICCS10
A	ICCS1003	P_HTHAB	RS													0.09	0.09	0.13	0.24	ICCS10
A	ICCS1003	P_HTHAB	SE													1.38	2.5	1.43	1.68	ICCS10
A	ICCS1003	P_HTHAB	SI													0.57	1.0	0.71	0.28	ICCS10
A	ICCS1003	P_HTHAB	SK													6.93	7.38	6.16	7.18	ICCS10
A	ICCS1004	NR	AL													403.0	433.0	423.0	373.0	ICCS10
A	ICCS1004	NR	AT													12.0	16.0	15.0	26.0	ICCS10
A	ICCS1004	NR	BE													182.0	156.0	115.0	115.0	ICCS10
A	ICCS1004	NR	CY													0.0	0.0	0.0	0.0	ICCS10
A	ICCS1004	NR	DE													100.0	47.0	36.0	115.0	ICCS10
A	ICCS1004	NR	DK													1291.0	1558.0	1353.0	1189.0	ICCS10
A	ICCS1004	NR	EE													15.0	23.0	12.0	7.0	ICCS10
A	ICCS1004	NR	EL													0.0	0.0	0.0	0.0	ICCS10
A	ICCS1004	NR	ES													420.0	507.0	526.0	598.0	ICCS10
A	ICCS1004	NR	FI													294.0	248.0	253.0	257.0	ICCS10
A	ICCS1004	NR	FR													3345.0	3612.0	4210.0	3972.0	ICCS10
A	ICCS1004	NR	HR													102.0	109.0	98.0	75.0	ICCS10
A	ICCS1004	NR	HU													223.0	217.0	198.0	182.0	ICCS10
A	ICCS1004	NR	IT													115.0	176.0	115.0	123.0	ICCS10
A	ICCS1004	NR	LT													8.0	9.0	4.0	2.0	ICCS10
A	ICCS1004	NR	LV													328.0	239.0	213.0	230.0	ICCS10
A	ICCS1004	NR	ME													0.0	98.0	0.0	140.0	ICCS10
A	ICCS1004	NR	MT													390.0	578.0	323.0	339.0	ICCS10
A	ICCS1004	NR	NL													5.0	0.0	0.0	0.0	ICCS10
A	ICCS1004	NR	NO													1710.0	1612.0	1570.0	1403.0	ICCS10
A	ICCS1004	NR	PL													949.0	940.0	655.0	672.0	ICCS10
A	ICCS1004	NR	RO													2921.0	3214.0	4082.0	5787.0	ICCS10
A	ICCS1004	NR	RS													575.0	505.0	684.0	606.0	ICCS10
A	ICCS1004	NR	SE													1457.0	869.0	764.0	802.0	ICCS10
A	ICCS1004	NR	SI													67.0	55.0	58.0	48.0	ICCS10
A	ICCS1004	NR	SK													312.0	232.0	180.0	175.0	ICCS10
A	ICCS1004	P_HTHAB	AL													14.16	15.3	15.14	13.51	ICCS10
A	ICCS1004	P_HTHAB	AT													0.13	0.18	0.17	0.29	ICCS10
A	ICCS1004	P_HTHAB	BE													1.58	1.35	0.99	0.98	ICCS10
A	ICCS1004	P_HTHAB	CY													0.0	0.0	0.0	0.0	ICCS10
A	ICCS1004	P_HTHAB	DE													0.12	0.06	0.04	0.14	ICCS10
A	ICCS1004	P_HTHAB	DK													22.17	26.68	23.04	20.04	ICCS10
A	ICCS1004	P_HTHAB	EE													1.13	1.73	0.9	0.51	ICCS10
A	ICCS1004	P_HTHAB	EL													0.0	0.0	0.0	0.0	ICCS10
A	ICCS1004	P_HTHAB	ES													0.89	1.07	1.11	1.24	ICCS10
A	ICCS1004	P_HTHAB	FI													5.32	4.48	4.56	4.62	ICCS10
A	ICCS1004	P_HTHAB	FR													4.96	5.33	6.18	5.82	ICCS10
A	ICCS1004	P_HTHAB	HR													2.59	2.8	2.54	1.95	ICCS10
A	ICCS1004	P_HTHAB	HU													2.3	2.25	2.06	1.9	ICCS10
A	ICCS1004	P_HTHAB	IT													0.19	0.3	0.19	0.21	ICCS10
A	ICCS1004	P_HTHAB	LT													0.28	0.32	0.14	0.07	ICCS10
A	ICCS1004	P_HTHAB	LV													17.19	12.62	11.36	12.21	ICCS10
A	ICCS1004	P_HTHAB	ME													0.0	15.79	0.0	22.7	ICCS10
A	ICCS1004	P_HTHAB	MT													75.75	111.99	62.09	62.54	ICCS10
A	ICCS1004	P_HTHAB	NL													0.03	0.0	0.0	0.0	ICCS10
A	ICCS1004	P_HTHAB	NO													31.86	29.9	28.94	25.56	ICCS10
A	ICCS1004	P_HTHAB	PL													2.5	2.54	1.78	1.83	ICCS10
A	ICCS1004	P_HTHAB	RO													15.11	16.74	21.44	30.37	ICCS10
A	ICCS1004	P_HTHAB	RS													8.3	7.35	10.06	9.12	ICCS10
A	ICCS1004	P_HTHAB	SE													14.11	8.37	7.31	7.62	ICCS10
A	ICCS1004	P_HTHAB	SI													3.2	2.61	2.75	2.27	ICCS10
A	ICCS1004	P_HTHAB	SK													5.72	4.25	3.31	3.22	ICCS10
