freq	iccs	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	group
A	ICCS0703	NR	LT									761.0	749.0	555.0	495.0	551.0	624.0	525.0	329.0	ICCS07
A	ICCS0703	NR	LU									5.0	1.0	3.0	1.0	5.0	4.0	0.0		ICCS07
A	ICCS0703	NR	LV									287.0	185.0	242.0	354.0	182.0	205.0	195.0	157.0	ICCS07
A	ICCS0703	NR	ME									80.0	76.0	242.0	172.0	154.0	178.0	336.0	104.0	ICCS07
A	ICCS0703	NR	MK												7.0	6.0	7.0	16.0	22.0	ICCS07
A	ICCS0703	NR	MT									5.0	3.0	8.0	4.0	16.0	26.0	23.0	77.0	ICCS07
A	ICCS0703	NR	NL									6905.0	6740.0	6630.0	6605.0	5890.0	5320.0	5455.0	5425.0	ICCS07
A	ICCS0703	NR	NO									46.0	82.0	36.0	47.0	40.0	31.0	41.0	28.0	ICCS07
A	ICCS0703	NR	PL									7092.0	7417.0	10036.0	6241.0	7505.0	6109.0	5373.0	3429.0	ICCS07
A	ICCS0703	NR	PT									152.0	176.0	166.0	170.0	154.0	212.0	175.0	223.0	ICCS07
A	ICCS0703	NR	RO									1401.0	5435.0	4379.0	4090.0	3414.0	4017.0	3935.0	3246.0	ICCS07
A	ICCS0703	NR	RS									1348.0	1500.0	1179.0	1053.0	746.0	1171.0	1001.0	701.0	ICCS07
A	ICCS0703	NR	SE									21037.0	21095.0	21031.0	20617.0	19791.0	21281.0	19490.0	20784.0	ICCS07
A	ICCS0703	NR	SI									1159.0	971.0	213.0	219.0	312.0	249.0	625.0	212.0	ICCS07
A	ICCS0703	NR	SK									105.0	167.0	151.0	136.0	131.0	186.0	137.0	82.0	ICCS07
A	ICCS0703	NR	TR									4964.0								ICCS07
A	ICCS0703	NR	XK									260.0								ICCS07
A	ICCS0703	P_HTHAB	AL									35.89	40.12	35.99	46.46	29.76	34.53	42.24	31.65	ICCS07
A	ICCS0703	P_HTHAB	AT									36.22	36.58	35.29	35.65	32.34	32.63	34.36	49.46	ICCS07
A	ICCS0703	P_HTHAB	BE									45.6	40.49	41.49	42.33	37.78	42.57	45.4	42.62	ICCS07
A	ICCS0703	P_HTHAB	BG									3.12	3.28	9.55	8.36	6.99	8.17	7.81	8.87	ICCS07
A	ICCS0703	P_HTHAB	CH									45.02	40.25	0.22	0.16	0.24	0.69	0.65	0.34	ICCS07
A	ICCS0703	P_HTHAB	CY									4.83	3.63	1.97	1.71	1.46	1.34	2.65	0.74	ICCS07
A	ICCS0703	P_HTHAB	CZ									28.04	25.74	24.47	21.96	15.79	13.3	15.31	14.6	ICCS07
A	ICCS0703	P_HTHAB	DE									7.91	4.67	4.8	5.0	5.01	6.15	5.92	6.39	ICCS07
A	ICCS0703	P_HTHAB	DK									91.92	64.66	83.6	87.15	66.51	81.8	59.27	120.87	ICCS07
A	ICCS0703	P_HTHAB	EE										22.12	28.5	5.43	6.09	6.54	12.39	5.2	ICCS07
A	ICCS0703	P_HTHAB	EL										8.38	6.13	5.73	5.66	7.09	6.23	6.01	ICCS07
A	ICCS0703	P_HTHAB	ES									2.46	2.42	2.09	1.88	1.61	2.24	3.19	2.47	ICCS07
A	ICCS0703	P_HTHAB	FI									66.83	64.78	69.76	71.77	73.14	66.86	66.18	73.36	ICCS07
A	ICCS0703	P_HTHAB	FR									3.01	2.94	3.52	3.57	3.41	4.05	3.69	3.78	ICCS07
A	ICCS0703	P_HTHAB	HR									21.6	18.32	12.54	19.26	13.26	22.59	30.73	22.38	ICCS07
A	ICCS0703	P_HTHAB	HU									11.85	13.07	22.89	18.48	24.33	66.96	11.47	22.05	ICCS07
A	ICCS0703	P_HTHAB	IE										0.08	0.12	0.1	0.16	0.18	0.17	0.04	ICCS07
A	ICCS0703	P_HTHAB	IT									35.12	5.9	5.57	5.8	6.32	6.49	6.22	4.68	ICCS07
A	ICCS0703	P_HTHAB	LI									10.63	15.87	36.73	28.66	25.81	35.85	27.98	32.76	ICCS07
A	ICCS0703	P_HTHAB	LT									26.35	26.3	19.76	17.72	19.72	22.32	18.71	11.51	ICCS07
A	ICCS0703	P_HTHAB	LU									0.87	0.17	0.5	0.16	0.8	0.63	0.0		ICCS07
A	ICCS0703	P_HTHAB	LV									14.58	9.49	12.51	18.44	9.54	10.83	10.4	8.34	ICCS07
A	ICCS0703	P_HTHAB	ME									12.86	12.21	38.88	27.64	24.76	28.68	54.4	16.86	ICCS07
A	ICCS0703	P_HTHAB	MK												0.34	0.29	0.34	0.87	1.2	ICCS07
A	ICCS0703	P_HTHAB	MT									1.11	0.65	1.68	0.81	3.11	5.04	4.41	14.21	ICCS07
A	ICCS0703	P_HTHAB	NL									40.67	39.46	38.59	38.22	33.84	30.44	31.01	30.46	ICCS07
A	ICCS0703	P_HTHAB	NO									0.88	1.56	0.68	0.88	0.75	0.57	0.76	0.51	ICCS07
A	ICCS0703	P_HTHAB	PL									18.68	19.53	26.43	16.44	19.77	16.14	14.27	9.33	ICCS07
A	ICCS0703	P_HTHAB	PT									1.47	1.71	1.61	1.65	1.5	2.06	1.69	2.12	ICCS07
A	ICCS0703	P_HTHAB	RO									7.09	27.67	22.42	21.07	17.66	20.92	20.66	17.04	ICCS07
A	ICCS0703	P_HTHAB	RS									19.05	21.31	16.84	15.12	10.77	17.04	14.73	10.56	ICCS07
A	ICCS0703	P_HTHAB	SE									213.55	211.05	207.81	201.53	191.63	205.03	186.47	197.54	ICCS07
A	ICCS0703	P_HTHAB	SI									56.15	47.0	10.31	10.52	14.89	11.81	29.66	10.01	ICCS07
A	ICCS0703	P_HTHAB	SK									1.94	3.07	2.77	2.5	2.4	3.41	2.52	1.51	ICCS07
A	ICCS0703	P_HTHAB	TR									6.3								ICCS07
A	ICCS0703	P_HTHAB	XK									14.68								ICCS07
A	ICCS07031	NR	AL									256.0	297.0	274.0	305.0	161.0	263.0	494.0	312.0	ICCS07
A	ICCS07031	NR	AT									20.0	30.0	24.0	38.0	37.0	57.0	148.0	1230.0	ICCS07
A	ICCS07031	NR	BA									29.0	17.0	31.0	81.0	339.0	131.0	92.0	69.0	ICCS07
A	ICCS07031	NR	BE									96.0	100.0	97.0	100.0	75.0	102.0	90.0	95.0	ICCS07
A	ICCS07031	NR	BG									132.0	139.0	167.0	130.0	118.0	101.0	105.0	98.0	ICCS07
A	ICCS07031	NR	CH									20.0	25.0	18.0	13.0	20.0	60.0	57.0	29.0	ICCS07
A	ICCS07031	NR	CY									38.0	30.0	16.0	14.0	11.0	12.0	23.0	6.0	ICCS07
A	ICCS07031	NR	CZ									98.0	92.0	281.0	122.0	115.0	95.0	180.0	136.0	ICCS07
A	ICCS07031	NR	DE									6502.0	3850.0	3970.0	4147.0	4170.0	5110.0	4928.0	5312.0	ICCS07
A	ICCS07031	NR	DK									53.0	27.0	315.0	46.0	13.0	53.0	10.0	143.0	ICCS07
A	ICCS07031	NR	EE										165.0	177.0	37.0	40.0	41.0	108.0	25.0	ICCS07
A	ICCS07031	NR	EL										119.0	231.0	190.0	64.0	253.0	131.0	147.0	ICCS07
A	ICCS07031	NR	ES									76.0	72.0	80.0	54.0	47.0	139.0	175.0	86.0	ICCS07
A	ICCS07031	NR	FI									25.0	17.0	27.0	13.0	267.0	23.0	22.0	11.0	ICCS07
A	ICCS07031	NR	FR									190.0	204.0	231.0	230.0	204.0	265.0	240.0	286.0	ICCS07
A	ICCS07031	NR	HR									222.0	193.0	45.0	39.0	61.0	103.0	342.0	115.0	ICCS07
A	ICCS07031	NR	HU									968.0	1005.0	1871.0	387.0	2025.0	6148.0	818.0	1078.0	ICCS07
A	ICCS07031	NR	IT									525.0	533.0	408.0	460.0	409.0	343.0	355.0	244.0	ICCS07
A	ICCS07031	NR	LI									0.0								ICCS07
A	ICCS07031	NR	LT									62.0	86.0	38.0	76.0	313.0	350.0	337.0	162.0	ICCS07
A	ICCS07031	NR	LU									5.0	1.0	3.0	1.0	5.0	4.0	0.0		ICCS07
A	ICCS07031	NR	LV									232.0	125.0	147.0	103.0	121.0	147.0	150.0	93.0	ICCS07
A	ICCS07031	NR	ME									20.0	4.0	4.0	1.0	6.0	8.0	12.0	9.0	ICCS07
A	ICCS07031	NR	MK												7.0	6.0	7.0	16.0	22.0	ICCS07
A	ICCS07031	NR	MT									1.0	1.0	2.0	1.0	1.0	6.0	5.0	4.0	ICCS07
A	ICCS07031	NR	PL									6166.0	5013.0	8989.0	4085.0	5065.0	4957.0	3072.0	2875.0	ICCS07
A	ICCS07031	NR	PT									69.0	84.0	71.0	70.0	62.0	100.0	56.0	72.0	ICCS07
A	ICCS07031	NR	RO									1173.0	855.0	658.0	647.0	679.0	763.0	429.0	335.0	ICCS07
A	ICCS07031	NR	RS									147.0	147.0	295.0	219.0	180.0	195.0	145.0	112.0	ICCS07
A	ICCS07031	NR	SE									251.0	287.0	441.0	161.0	152.0	400.0	173.0	269.0	ICCS07
A	ICCS07031	NR	SI									199.0	80.0	108.0	185.0	298.0	187.0	191.0	105.0	ICCS07
A	ICCS07031	NR	SK									71.0	128.0	67.0	62.0	66.0	96.0	68.0	34.0	ICCS07
A	ICCS07031	NR	TR									1716.0								ICCS07
A	ICCS07031	NR	XK									48.0	44.0	39.0	20.0	40.0				ICCS07
A	ICCS07031	P_HTHAB	AL									8.9	10.32	9.55	10.66	5.66	9.29	17.68	11.3	ICCS07
A	ICCS07031	P_HTHAB	AT									0.23	0.34	0.27	0.43	0.42	0.64	1.65	13.51	ICCS07
A	ICCS07031	P_HTHAB	BE									0.85	0.88	0.85	0.87	0.65	0.88	0.77	0.81	ICCS07
A	ICCS07031	P_HTHAB	BG									1.85	1.96	2.37	1.86	1.7	1.46	1.54	1.52	ICCS07
A	ICCS07031	P_HTHAB	CH									0.24	0.3	0.21	0.15	0.23	0.69	0.65	0.33	ICCS07
A	ICCS07031	P_HTHAB	CY									4.48	3.51	1.85	1.6	1.24	1.34	2.54	0.63	ICCS07
A	ICCS07031	P_HTHAB	CZ									0.93	0.87	2.65	1.15	1.08	0.89	1.71	1.26	ICCS07
A	ICCS07031	P_HTHAB	DE									7.91	4.67	4.8	5.0	5.01	6.15	5.92	6.39	ICCS07
A	ICCS07031	P_HTHAB	DK									0.93	0.47	5.45	0.79	0.22	0.91	0.17	2.41	ICCS07
A	ICCS07031	P_HTHAB	EE										12.54	13.42	2.79	3.01	3.08	8.11	1.83	ICCS07
A	ICCS07031	P_HTHAB	EL										1.11	2.15	1.77	0.6	2.37	1.25	1.41	ICCS07
A	ICCS07031	P_HTHAB	ES									0.16	0.15	0.17	0.12	0.1	0.29	0.37	0.18	ICCS07
A	ICCS07031	P_HTHAB	FI									0.46	0.31	0.49	0.24	4.83	0.42	0.4	0.2	ICCS07
A	ICCS07031	P_HTHAB	FR									0.29	0.31	0.34	0.34	0.3	0.39	0.35	0.42	ICCS07
A	ICCS07031	P_HTHAB	HR									5.3	4.65	1.1	0.96	1.5	2.55	8.85	2.99	ICCS07
A	ICCS07031	P_HTHAB	HU									9.85	10.26	19.13	3.96	20.73	63.18	8.44	11.23	ICCS07
A	ICCS07031	P_HTHAB	IT									0.87	0.88	0.67	0.77	0.69	0.58	0.6	0.41	ICCS07
A	ICCS07031	P_HTHAB	LI									0.0								ICCS07
A	ICCS07031	P_HTHAB	LT									2.15	3.02	1.35	2.72	11.2	12.52	12.01	5.67	ICCS07
A	ICCS07031	P_HTHAB	LU									0.87	0.17	0.5	0.16	0.8	0.63	0.0		ICCS07
A	ICCS07031	P_HTHAB	LV									11.78	6.41	7.6	5.36	6.34	7.76	8.0	4.94	ICCS07
A	ICCS07031	P_HTHAB	ME									3.21	0.64	0.64	0.16	0.96	1.29	1.94	1.46	ICCS07
A	ICCS07031	P_HTHAB	MK												0.34	0.29	0.34	0.87	1.2	ICCS07
A	ICCS07031	P_HTHAB	MT									0.22	0.22	0.42	0.2	0.19	1.16	0.96	0.74	ICCS07
A	ICCS07031	P_HTHAB	PL									16.24	13.2	23.67	10.76	13.34	13.1	8.16	7.82	ICCS07
A	ICCS07031	P_HTHAB	PT									0.67	0.81	0.69	0.68	0.6	0.97	0.54	0.68	ICCS07
A	ICCS07031	P_HTHAB	RO									5.94	4.35	3.37	3.33	3.51	3.97	2.25	1.76	ICCS07
A	ICCS07031	P_HTHAB	RS									2.08	2.09	4.21	3.14	2.6	2.84	2.13	1.69	ICCS07
A	ICCS07031	P_HTHAB	SE									2.55	2.87	4.36	1.57	1.47	3.85	1.66	2.56	ICCS07
A	ICCS07031	P_HTHAB	SI									9.64	3.87	5.23	8.89	14.22	8.87	9.06	4.96	ICCS07
A	ICCS07031	P_HTHAB	SK									1.31	2.35	1.23	1.14	1.21	1.76	1.25	0.63	ICCS07
A	ICCS07031	P_HTHAB	TR									2.18								ICCS07
A	ICCS07031	P_HTHAB	XK									2.71	2.47	2.17	1.11	2.24				ICCS07
A	ICCS07041	NR	AL									365.0	379.0	351.0	401.0	417.0	392.0	475.0		ICCS07
A	ICCS07041	NR	AT									562.0	622.0	666.0	430.0	527.0	742.0	755.0		ICCS07
A	ICCS07041	NR	BA									19.0		25.0		44.0		114.0		ICCS07
A	ICCS07041	NR	BE									882.0	905.0	1354.0	2375.0	6093.0	6417.0	4089.0		ICCS07
A	ICCS07041	NR	BG									31.0	45.0	38.0	31.0	48.0	44.0	41.0		ICCS07
A	ICCS07041	NR	CH									663.0	807.0	1225.0	1772.0	3070.0	3600.0	3751.0		ICCS07
A	ICCS07041	NR	CZ									1180.0	933.0	780.0	626.0	556.0	564.0	691.0		ICCS07
A	ICCS07041	NR	DE									11541.0	10015.0	8652.0	9764.0	8942.0	14785.0	22614.0		ICCS07
A	ICCS07041	NR	DK									4.0	113.0	105.0	258.0	1184.0	2557.0	5903.0		ICCS07
A	ICCS07041	NR	EE									68.0	41.0	101.0	190.0	21.0	18.0	20.0		ICCS07
A	ICCS07041	NR	EL									26.0	29.0	26.0	36.0	38.0	80.0	123.0		ICCS07
A	ICCS07041	NR	ES									262.0	260.0	272.0	295.0	310.0	343.0	411.0		ICCS07
A	ICCS07041	NR	FI									370.0	473.0	426.0	452.0	594.0	700.0	926.0		ICCS07
A	ICCS07041	NR	FR									1113.0	1222.0	1516.0	1712.0	2102.0	2712.0	2893.0		ICCS07
A	ICCS07041	NR	HR									58.0	6.0	26.0	41.0	21.0	52.0	79.0		ICCS07
A	ICCS07041	NR	HU									51.0	87.0	241.0	188.0	301.0	351.0	533.0		ICCS07
A	ICCS07041	NR	IE												254.0	624.0	833.0	545.0		ICCS07
A	ICCS07041	NR	IS											104.0	245.0	288.0	258.0	156.0		ICCS07
A	ICCS07041	NR	IT									1805.0	1941.0	1959.0	2218.0	2097.0	1687.0	1561.0		ICCS07
A	ICCS07041	NR	LI									68.0	49.0	49.0	70.0	58.0	63.0	70.0		ICCS07
A	ICCS07041	NR	LT									32.0	21.0	55.0	52.0	83.0	42.0	38.0		ICCS07
A	ICCS07041	NR	LV									120.0	123.0	196.0	335.0	415.0	422.0	463.0		ICCS07
A	ICCS07041	NR	ME											184.0	36.0	40.0	10.0	2.0		ICCS07
A	ICCS07041	NR	MT									77.0	58.0	33.0	36.0	107.0	180.0	130.0		ICCS07
A	ICCS07041	NR	NL									610.0	700.0	901.0	1380.0	1945.0	2480.0	1535.0		ICCS07
A	ICCS07041	NR	NO									114.0	116.0	94.0	140.0	157.0	184.0	188.0		ICCS07
A	ICCS07041	NR	PL									338.0	371.0	479.0	1290.0	649.0	849.0	1055.0		ICCS07
A	ICCS07041	NR	PT									18.0	25.0	31.0	36.0	47.0	51.0	49.0		ICCS07
A	ICCS07041	NR	RO									954.0	636.0	438.0	642.0	240.0	260.0	323.0		ICCS07
A	ICCS07041	NR	RS									12.0	37.0	137.0	175.0	114.0	226.0	182.0		ICCS07
A	ICCS07041	NR	SE									1971.0	3137.0	6787.0	6773.0	9303.0	10534.0	14958.0		ICCS07
A	ICCS07041	NR	SI									51.0			59.0	69.0	59.0	93.0		ICCS07
A	ICCS07041	NR	SK									116.0	117.0	111.0	62.0	77.0	83.0	126.0		ICCS07
A	ICCS07041	NR	TR									992.0								ICCS07
A	ICCS07041	NR	XK									4.0	5.0	3.0	6.0	4.0				ICCS07
A	ICCS07041	P_HTHAB	AL									12.69	13.18	12.23	14.01	14.65	13.85	17.0		ICCS07
A	ICCS07041	P_HTHAB	AT									6.46	7.09	7.55	4.85	5.92	8.31	8.41		ICCS07
A	ICCS07041	P_HTHAB	BE									7.8	7.97	11.88	20.73	52.88	55.54	35.2		ICCS07
A	ICCS07041	P_HTHAB	BG									0.43	0.63	0.54	0.44	0.69	0.64	0.6		ICCS07
A	ICCS07041	P_HTHAB	CH									7.96	9.58	14.44	20.74	35.67	41.52	42.92		ICCS07
A	ICCS07041	P_HTHAB	CZ									11.18	8.82	7.35	5.88	5.2	5.37	6.57		ICCS07
A	ICCS07041	P_HTHAB	DE									14.04	12.14	10.45	11.76	10.75	17.78	27.17		ICCS07
A	ICCS07041	P_HTHAB	DK									0.07	1.97	1.82	4.44	20.33	43.78	100.5		ICCS07
A	ICCS07041	P_HTHAB	EE									5.17	3.12	7.66	14.34	1.58	1.35	1.5		ICCS07
A	ICCS07041	P_HTHAB	EL									0.24	0.27	0.24	0.34	0.35	0.75	1.18		ICCS07
A	ICCS07041	P_HTHAB	ES									0.56	0.56	0.58	0.63	0.65	0.72	0.87		ICCS07
A	ICCS07041	P_HTHAB	FI									6.74	8.59	7.73	8.19	10.75	12.65	16.69		ICCS07
A	ICCS07041	P_HTHAB	FR									1.67	1.83	2.27	2.55	3.12	4.01	4.26		ICCS07
A	ICCS07041	P_HTHAB	HR									1.38	0.14	0.63	1.01	0.52	1.29	2.05		ICCS07
