freq	iccs	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	group
A	ICCS0101	P_HTHAB	CH	0.71	0.66	0.68	0.58	0.57	0.71	0.5	0.69	0.54	0.53	0.59	0.54	0.55	0.48	0.48	0.6	ICCS01
A	ICCS0101	P_HTHAB	CY	1.16	2.38	0.85	0.95	2.2	1.27	1.17	1.42	1.3	0.82	1.62	1.48	1.69	1.56	0.77	1.05	ICCS01
A	ICCS0101	P_HTHAB	CZ	1.09	1.01	1.0	0.79	0.9	0.86	0.77	0.84	0.62	0.38	0.52	0.76	0.53	0.43	0.75	0.63	ICCS01
A	ICCS0101	P_HTHAB	DE	0.8	0.88	0.85	0.86	0.77	0.77	0.8	0.81	0.91	0.89	0.76	0.71	0.86	0.76	0.74	0.8	ICCS01
A	ICCS0101	P_HTHAB	DK	0.96	1.01	0.89	0.88	0.77	0.73	1.1	0.92	0.93	1.06	0.93	0.93	0.88	0.72	1.0	0.89	ICCS01
A	ICCS0101	P_HTHAB	EE	6.28	5.24	5.25	4.89	4.75	3.94	3.12	3.8	2.51	2.2	1.9	1.74	2.78	1.43	1.35	1.32	ICCS01
A	ICCS0101	P_HTHAB	EL	1.29	1.36	1.58	1.65	1.49	1.28	0.96	0.79	0.75	0.72	0.88	0.71	0.68	0.83	0.76	0.73	ICCS01
A	ICCS0101	P_HTHAB	ES	0.89	0.89	0.86	0.82	0.78	0.65	0.69	0.65	0.63	0.66	0.62	0.71	0.63	0.61	0.69	0.69	ICCS01
A	ICCS0101	P_HTHAB	FI	3.02	2.59	2.49	2.49	1.98	1.97	2.05	2.12	1.75	1.34	1.72	1.5	1.72	1.7	1.5	1.15	ICCS01
A	ICCS0101	P_HTHAB	FR	1.52	1.25	1.23	1.35	1.25	1.22	1.16	1.32	1.17	1.06	1.04	1.12	1.03	1.08	1.21	1.3	ICCS01
A	ICCS0101	P_HTHAB	HR	1.65	1.14	1.44	1.14	1.19	1.08	0.85	0.88	1.05	1.11	0.58	0.81	0.99	0.82	0.8	0.68	ICCS01
A	ICCS0101	P_HTHAB	HU	1.46	1.39	1.33	1.42	1.14	1.39	1.31	2.05	0.93	0.87	0.85	0.59	0.79	0.69	0.88	0.72	ICCS01
A	ICCS0101	P_HTHAB	IE	1.14	1.17	1.21	0.92	1.13	1.11	1.15	0.64	0.72	0.82	0.81	0.65	0.64	0.43	0.87	0.64	ICCS01
A	ICCS0101	P_HTHAB	IS	0.0	0.31	0.63	0.94	0.31	0.31	0.61	0.91	0.3	0.89	0.57	0.28	0.82	0.54	1.06	1.29	ICCS01
A	ICCS0101	P_HTHAB	IT	1.05	1.0	0.89	0.93	0.89	0.85	0.8	0.77	0.67	0.62	0.59	0.53	0.48	0.51	0.55	0.57	ICCS01
A	ICCS0101	P_HTHAB	LI	2.83	0.0	2.79	0.0	0.0	0.0	2.69	0.0	0.0	2.64	2.62	0.0	2.58		0.0	0.0	ICCS01
A	ICCS0101	P_HTHAB	LT	8.9	7.54	6.33	6.19	6.03	5.79	5.27	5.75	4.92	3.97	3.45	3.01	3.54	2.5	2.21	2.41	ICCS01
A	ICCS0101	P_HTHAB	LU	1.45	1.01	1.59	0.78	0.57	0.37	0.73	0.89	0.87	0.34	0.5	0.65	0.32	0.47	1.39	0.61	ICCS01
A	ICCS0101	P_HTHAB	LV	4.52	4.99	3.3	3.33	4.74	3.41	3.85	4.08	5.64	5.59	5.22	4.74	4.88	5.18	4.05	4.2	ICCS01
A	ICCS0101	P_HTHAB	ME	3.57	1.62	2.1	3.07	2.42	1.45	3.06	2.73	3.86	1.77	2.09	3.38	2.57	2.26	1.13	0.81	ICCS01
A	ICCS0101	P_HTHAB	MK	1.71	1.71	1.9	1.31	1.36	0.97	1.21	1.01	0.82	1.21		1.06	0.48	0.63	0.98	1.26	ICCS01
A	ICCS0101	P_HTHAB	MT	1.47	0.97	0.97	0.72	2.39	1.42	1.41	0.93	1.11	1.96	1.26	0.81	1.17	0.39	1.54	0.37	ICCS01
A	ICCS0101	P_HTHAB	NL	0.91	0.93				0.88	0.86	0.71	0.64	0.92	0.69	0.72	0.7	0.72	0.81	0.7	ICCS01
A	ICCS0101	P_HTHAB	NO	0.72	0.6	0.6	2.26	0.54	0.93	0.57	0.46	0.52	0.53	0.47	0.53	0.58	0.54	0.55	0.73	ICCS01
A	ICCS0101	P_HTHAB	PL	1.21	1.29	1.15	1.18	0.99	0.78	0.74	0.76	0.67	0.73	0.7	0.54	0.69	0.7	0.69	0.8	ICCS01
A	ICCS0101	P_HTHAB	PT	1.17	1.23	1.17	1.08	1.16	1.37	0.88	0.96	0.64	0.74	0.79	0.71	0.79	0.8	0.72	0.7	ICCS01
A	ICCS0101	P_HTHAB	RO	2.28	1.94	1.88	1.56	1.88	1.68	1.49	1.46	1.25	1.3	1.37	1.31	1.32	0.99	0.93	0.73	ICCS01
A	ICCS0101	P_HTHAB	RS	1.74	1.85	1.56	1.57	1.44	1.84	1.6	1.35	1.5	1.12	1.49	1.15	1.1	1.06	1.03	1.17	ICCS01
A	ICCS0101	P_HTHAB	SE	0.89	1.0	0.97	0.86	0.72	0.91	0.9	1.15	1.08	1.13	1.07	1.09	1.2	1.09	1.11	1.15	ICCS01
A	ICCS0101	P_HTHAB	SI	0.55	0.64	0.54	0.83	0.68	0.58	0.82	0.97	0.48	0.92	0.44	0.67	0.52	0.43	0.62	0.61	ICCS01
A	ICCS0101	P_HTHAB	SK	1.75	1.56	1.65	1.78	1.39	1.44	1.33	0.89	1.11	1.47	1.23	1.39	1.15	1.01	0.77	1.14	ICCS01
A	ICCS0101	P_HTHAB	TR		2.92	2.43	2.29	2.42					2.91	2.44	2.25	2.37	2.36	2.47	2.54	ICCS01
A	ICCS0101	P_HTHAB	UKC-L	1.17	1.08	1.14	0.94	0.97	0.92	0.89	0.95	1.16	1.2	1.14						ICCS01
A	ICCS0101	P_HTHAB	UKM	1.83	1.61	1.91	1.76	1.19	1.15	1.16	1.1	1.15	1.09	1.1						ICCS01
A	ICCS0101	P_HTHAB	UKN	1.36	1.62	1.28	1.27	1.15	1.09	0.93	1.3	0.97	1.29	1.23						ICCS01
A	ICCS0101	P_HTHAB	XK	5.25	3.35	4.8	3.46					1.64	1.85	2.39	1.28	1.57				ICCS01
A	ICCS0102	NR	AL	242.0	231.0	211.0	214.0	220.0	206.0	181.0	138.0	132.0	129.0	114.0	93.0	114.0	101.0	93.0	94.0	ICCS01
A	ICCS0102	NR	AT	58.0	102.0	112.0	105.0	109.0	105.0	70.0	96.0	99.0	151.0	131.0	171.0	133.0	121.0	134.0	144.0	ICCS01
A	ICCS0102	NR	BA	92.0		67.0	50.0	47.0	59.0	70.0	54.0	60.0	59.0	14.0	62.0	67.0	64.0	53.0	43.0	ICCS01
A	ICCS0102	NR	BE	682.0	746.0	762.0	858.0	836.0	809.0	849.0	880.0	881.0	971.0	1027.0	1025.0	1017.0	1054.0	1211.0	1239.0	ICCS01
A	ICCS0102	NR	BG	60.0	66.0	62.0	61.0	45.0	67.0	46.0	33.0	76.0	31.0	46.0	38.0	32.0	28.0	46.0	45.0	ICCS01
A	ICCS0102	NR	CH	111.0	185.0	187.0	184.0	184.0	152.0	132.0	141.0	187.0	191.0	149.0	161.0	206.0	184.0	195.0	229.0	ICCS01
A	ICCS0102	NR	CY	13.0	19.0	11.0	13.0	12.0	8.0	10.0	11.0	7.0	10.0	8.0	15.0	16.0	13.0	17.0	15.0	ICCS01
A	ICCS0102	NR	CZ	89.0	76.0	68.0	90.0	93.0	92.0	79.0	67.0	71.0	45.0	43.0	62.0	68.0	59.0	63.0	86.0	ICCS01
A	ICCS0102	NR	DE	1610.0	1649.0	1617.0	1560.0	1588.0	1591.0	1625.0	1551.0	1757.0	1722.0	1927.0	1807.0	1773.0	1551.0	1725.0	1711.0	ICCS01
A	ICCS0102	NR	DK	197.0	208.0	152.0	148.0	142.0	165.0	148.0	141.0	194.0	212.0	209.0	149.0	151.0	133.0	140.0	135.0	ICCS01
A	ICCS0102	NR	EE	20.0	25.0	14.0	35.0	17.0	10.0	14.0	17.0	11.0	16.0	18.0	11.0	13.0	9.0	9.0	5.0	ICCS01
A	ICCS0102	NR	EL	165.0	187.0	193.0	182.0	185.0	177.0	155.0	169.0	132.0	150.0	124.0	117.0	129.0	152.0	167.0	192.0	ICCS01
A	ICCS0102	NR	ES	887.0	831.0	765.0	817.0	761.0	662.0	725.0	715.0	813.0	820.0	829.0	834.0	980.0	1034.0	1215.0	1360.0	ICCS01
A	ICCS0102	NR	FI	363.0	366.0	307.0	308.0	349.0	264.0	327.0	299.0	311.0	348.0	355.0	329.0	383.0	374.0	349.0	355.0	ICCS01
A	ICCS0102	NR	FR	1168.0	1074.0	1210.0	1327.0	1560.0	1503.0	1678.0	2112.0	2259.0	2284.0	2482.0	2718.0	3115.0	3136.0	3584.0	4015.0	ICCS01
A	ICCS0102	NR	HR			125.0	123.0	101.0	126.0	113.0	105.0	93.0	125.0	90.0	98.0	108.0	103.0	108.0	111.0	ICCS01
A	ICCS0102	NR	HU	145.0	136.0	143.0	133.0	108.0	105.0	106.0	86.0	97.0	72.0	59.0	55.0	92.0	63.0	99.0	83.0	ICCS01
A	ICCS0102	NR	IE	11.0	7.0	7.0	8.0	9.0	13.0	15.0	13.0	24.0	13.0	14.0	27.0	19.0	15.0	13.0	14.0	ICCS01
A	ICCS0102	NR	IS		4.0	4.0	3.0	6.0	5.0	5.0	1.0	6.0	8.0	5.0	2.0	5.0	8.0	12.0	11.0	ICCS01
A	ICCS0102	NR	IT	1621.0	1346.0	1309.0	1399.0	1327.0	1222.0	1250.0	1203.0	1079.0	1098.0	1050.0	1019.0	876.0	928.0	1018.0	1033.0	ICCS01
A	ICCS0102	NR	LI	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0			1.0		4.0	0.0	0.0	ICCS01
A	ICCS0102	NR	LT	15.0	19.0	18.0	23.0	18.0	14.0	19.0	21.0	19.0	16.0	31.0	15.0	11.0	6.0	13.0	4.0	ICCS01
A	ICCS0102	NR	LU	84.0	79.0	77.0	89.0	110.0	83.0	84.0	65.0	72.0	74.0	69.0	59.0	96.0	69.0	90.0		ICCS01
A	ICCS0102	NR	LV	20.0	0.0	13.0	22.0	13.0	5.0	4.0	2.0	14.0	18.0	23.0	30.0	20.0	19.0	24.0	23.0	ICCS01
A	ICCS0102	NR	ME	18.0	41.0	42.0	17.0	16.0	40.0	54.0	40.0	35.0	51.0	37.0	42.0	37.0	36.0	27.0	33.0	ICCS01
A	ICCS0102	NR	MK	41.0	46.0	38.0	39.0	48.0	52.0	75.0	47.0	58.0	56.0		24.0		31.0	29.0	24.0	ICCS01
A	ICCS0102	NR	MT	5.0	6.0	4.0	6.0	6.0	3.0	5.0	1.0	1.0	6.0	6.0	5.0	4.0	8.0	5.0	2.0	ICCS01
A	ICCS0102	NR	NL	1500.0	3041.0	3841.0	3957.0	3615.0	3260.0											ICCS01
A	ICCS0102	NR	NO	49.0	46.0	47.0	39.0	50.0	57.0	60.0	61.0	41.0	49.0	70.0	68.0	87.0	83.0	77.0	109.0	ICCS01
A	ICCS0102	NR	PL	298.0	266.0	241.0	209.0	201.0	233.0	210.0	172.0	170.0	221.0	230.0	293.0	329.0	314.0	239.0	265.0	ICCS01
A	ICCS0102	NR	RO	410.0	387.0	513.0	502.0	591.0	595.0	492.0	482.0	438.0	384.0	445.0	361.0	335.0	300.0	299.0	252.0	ICCS01
A	ICCS0102	NR	RS	204.0	211.0	204.0	186.0	203.0	221.0	172.0	138.0	152.0	111.0	95.0	137.0	124.0	123.0	140.0	143.0	ICCS01
A	ICCS0102	NR	SE	751.0	791.0	792.0	842.0	798.0	728.0	792.0	838.0	879.0	909.0	868.0	983.0	1085.0	993.0	1016.0	1329.0	ICCS01
A	ICCS0102	NR	SI	19.0	38.0	31.0	34.0	30.0	28.0	16.0	26.0	26.0	41.0	37.0	17.0	34.0	22.0	27.0	16.0	ICCS01
A	ICCS0102	NR	SK	0.0	0.0	0.0	0.0	0.0	78.0	72.0	48.0		80.0							ICCS01
A	ICCS0102	NR	UKM	698.0	614.0	518.0	542.0	403.0	317.0	263.0	293.0	236.0	245.0	310.0						ICCS01
A	ICCS0102	NR	UKN	121.0	114.0	118.0	111.0	116.0	102.0	111.0	112.0	78.0	99.0	74.0						ICCS01
A	ICCS0102	NR	XK	157.0	183.0	151.0	197.0	161.0	168.0	167.0	156.0	147.0	134.0	139.0	116.0	115.0	110.0			ICCS01
A	ICCS0102	P_HTHAB	AL	7.63	7.25		7.56			6.25	4.78	4.57	4.48	3.97	3.25	4.01	3.57	3.33	3.4	ICCS01
A	ICCS0102	P_HTHAB	AT	0.7	1.22	1.34	1.25	1.3	1.24	0.82	1.12	1.14	1.72	1.48	1.93	1.49	1.35	1.49	1.58	ICCS01
A	ICCS0102	P_HTHAB	BA	2.39		1.74	1.3	1.22												ICCS01
A	ICCS0102	P_HTHAB	BE	6.39	6.94	7.03	7.8	7.55	7.26	7.59	7.83	7.79	8.55	9.01	8.95	8.83	9.12	10.42	10.55	ICCS01
A	ICCS0102	P_HTHAB	BG	0.8	0.88	0.84	0.83	0.61	0.92	0.63	0.46	1.06	0.44	0.65	0.54	0.46	0.4	0.67	0.7	ICCS01
A	ICCS0102	P_HTHAB	CH	1.46	2.4	2.4	2.34	2.31	1.89	1.62	1.71	2.25	2.27	1.76	1.88	2.39	2.12	2.23	2.6	ICCS01
A	ICCS0102	P_HTHAB	CY	1.67	2.38	1.34	1.55	1.39	0.92	1.17	1.3	0.83	1.17	0.93	1.71	1.8	1.45	1.88	1.58	ICCS01
A	ICCS0102	P_HTHAB	CZ	0.86	0.73	0.65	0.86	0.89	0.87	0.75	0.64	0.67	0.43	0.41	0.58	0.64	0.55	0.6	0.79	ICCS01
A	ICCS0102	P_HTHAB	DE	1.96	2.01	1.98	1.94	1.98	1.98	2.01	1.91	2.14	2.09	2.33	2.18	2.13	1.87	2.07	2.06	ICCS01
A	ICCS0102	P_HTHAB	DK	3.59	3.77	2.75	2.66	2.54	2.95	2.63	2.49	3.4	3.69	3.62	2.57	2.59	2.28	2.38	2.28	ICCS01
A	ICCS0102	P_HTHAB	EE	1.49	1.87	1.05	2.63	1.28	0.76	1.06	1.29	0.84	1.22	1.36	0.83	0.98	0.68	0.68	0.37	ICCS01
A	ICCS0102	P_HTHAB	EL	1.48	1.69	1.74	1.64	1.67	1.61	1.42	1.56	1.22	1.39	1.15	1.09	1.2	1.42	1.6	1.84	ICCS01
A	ICCS0102	P_HTHAB	ES	1.94	1.8	1.65	1.75	1.63	1.42	1.56	1.54	1.75	1.76	1.78	1.78	2.07	2.18	2.56	2.83	ICCS01
A	ICCS0102	P_HTHAB	FI	6.85	6.87	5.74	5.73	6.46	4.86	6.0	5.46	5.67	6.32	6.44	5.96	6.93	6.76	6.29	6.38	ICCS01
A	ICCS0102	P_HTHAB	FR	1.82	1.67	1.87	2.04	2.39	2.29	2.54	3.18	3.39	3.43	3.72	4.05	4.63	4.64	5.28	5.88	ICCS01
A	ICCS0102	P_HTHAB	HR			2.91	2.87	2.36	2.96	2.66	2.49	2.22	3.01	2.19	2.4	2.66	2.55	2.8	2.88	ICCS01
A	ICCS0102	P_HTHAB	HU	1.44	1.36	1.43	1.33	1.09	1.06	1.07	0.87	0.99	0.73	0.6	0.56	0.94	0.65	1.02	0.86	ICCS01
A	ICCS0102	P_HTHAB	IE	0.24	0.15	0.15	0.17	0.19	0.28	0.33	0.28	0.51	0.27	0.29	0.55	0.38	0.3	0.25	0.27	ICCS01
A	ICCS0102	P_HTHAB	IS		1.25	1.26	0.94	1.88	1.55	1.54	0.3	1.8	2.36	1.43	0.56	1.37	2.17	3.19	2.84	ICCS01
A	ICCS0102	P_HTHAB	IT	2.76	2.28	2.21	2.36	2.23	2.05	2.06	1.98	1.78	1.81	1.74	1.7	1.47	1.57	1.72	1.75	ICCS01
A	ICCS0102	P_HTHAB	LI	2.83	0.0	0.0	8.3	0.0	0.0	2.69	0.0	0.0			2.61		10.24	0.0	0.0	ICCS01
A	ICCS0102	P_HTHAB	LT	0.47	0.6	0.57	0.75	0.6	0.47	0.65	0.72	0.66	0.56	1.1	0.54	0.39	0.21	0.46	0.14	ICCS01
A	ICCS0102	P_HTHAB	LU	17.36	16.01	15.34	17.39	20.96	15.46	15.28	11.55	12.49	12.53	11.46	9.61	15.33	10.87	13.94		ICCS01
A	ICCS0102	P_HTHAB	LV	0.91	0.0	0.61	1.06	0.64	0.25	0.2	0.1	0.71	0.92	1.19	1.56	1.05	1.0	1.28	1.22	ICCS01
A	ICCS0102	P_HTHAB	ME	2.92	6.64	6.79	2.74	2.58	6.44	8.69	6.43	5.63	8.19	5.95	6.75	5.95	5.8	4.37	5.35	ICCS01
A	ICCS0102	P_HTHAB	MK	2.0	2.25	1.85	1.9	2.33	2.52	3.63	2.27	2.8	2.7		1.16		1.5	1.58	1.31	ICCS01
A	ICCS0102	P_HTHAB	MT	1.23	1.46	0.97	1.45	1.44	0.71	1.18	0.23	0.22	1.3	1.26	1.01	0.78	1.55	0.96	0.37	ICCS01
A	ICCS0102	P_HTHAB	NL	9.14	18.45	23.17	23.76	21.61	19.43											ICCS01
A	ICCS0102	P_HTHAB	NO	1.03	0.96	0.97	0.79	1.0	1.13	1.17	1.18	0.79	0.93	1.32	1.28	1.62	1.54	1.42	1.99	ICCS01
A	ICCS0102	P_HTHAB	PL	0.78	0.7	0.63	0.55	0.53	0.61	0.55	0.45	0.45	0.58	0.61	0.77	0.87	0.83	0.63	0.72	ICCS01
A	ICCS0102	P_HTHAB	RO	1.99	1.89	2.39	2.34	2.94	2.97	2.47	2.43	2.22	1.95	2.28	1.86	1.73	1.56	1.57	1.32	ICCS01
A	ICCS0102	P_HTHAB	RS	2.77	2.88	2.79	2.56	2.81	3.08	2.41	1.94	2.15	1.58	1.36	1.97	1.79	1.79	2.06	2.15	ICCS01
A	ICCS0102	P_HTHAB	SE	8.17	8.54	8.47	8.94	8.41	7.62	8.21	8.6	8.92	9.09	8.58	9.61	10.51	9.57	9.72	12.63	ICCS01
A	ICCS0102	P_HTHAB	SI	0.95	1.87	1.51	1.66	1.46	1.36	0.78	1.26	1.26	1.98	1.79	0.82	1.62	1.04	1.28	0.76	ICCS01
A	ICCS0102	P_HTHAB	SK	0.0	0.0	0.0	0.0	0.0	1.44	1.33	0.89		1.47							ICCS01
A	ICCS0102	P_HTHAB	UKM	13.46	11.77	9.87	10.26	7.59	5.96	4.93	5.47	4.39	4.52	5.7						ICCS01
A	ICCS0102	P_HTHAB	UKN	6.83	6.38	6.56	6.13	6.38	5.58	6.04	6.06	4.2	5.3	3.94						ICCS01
A	ICCS0102	P_HTHAB	XK	7.29	8.39	6.84	10.98					8.3	7.51	7.73	6.46	6.45				ICCS01
